"Metabolite","Estimate","CI_lo","CI_hi","P_value","N","FDR","PFAS","Beta_IQR","CI_lo_IQR","CI_hi_IQR"
"METAB_C18_034",0.1155676522629,-0.687564881207185,0.918700185732984,0.771332943038272,40,0.912560205087648,"PFBS_pgmL",0.10204623694814,-0.607119790105944,0.811212264002225
"METAB_C18_035",-0.66349465078666,-1.5708284945473,0.24383919297398,0.146140704161459,40,0.807664285180776,"PFBS_pgmL",-0.58586577664462,-1.38704156068526,0.215310007396024
"METAB_C18_036",-0.263946309122111,-1.14467361988472,0.616781001640498,0.545874455529759,40,0.90148034103751,"PFBS_pgmL",-0.233064590954824,-1.01074680635821,0.544617624448559
"METAB_C18_037",0.0461403228200428,-0.7847288721085,0.877009517748586,0.910645107825068,40,0.989831638940292,"PFBS_pgmL",0.0407419050500978,-0.692915594071806,0.774399404172001
"METAB_C18_038",0.310930875171396,-0.57994806529849,1.20180981564128,0.482282559902365,40,0.90148034103751,"PFBS_pgmL",0.274551962776343,-0.512094141658566,1.06119806721125
"METAB_C18_039",0.0775426055452915,-0.736124486085377,0.89120969717596,0.847308938974457,40,0.941454376638285,"PFBS_pgmL",0.0684701206964924,-0.649997921213388,0.786938162606372
"METAB_C18_040",-0.374933808917519,-1.26515944337882,0.515291825543785,0.39733363537528,40,0.90148034103751,"PFBS_pgmL",-0.331066553274169,-1.1171357885035,0.455002681955162
"METAB_C18_041",0.415211993876545,-0.460422808114505,1.29084679586759,0.341347041923469,40,0.90148034103751,"PFBS_pgmL",0.366632190592989,-0.406553339565108,1.13981772075109
"METAB_C18_042",-0.200701252541679,-0.846991131694352,0.445588626610994,0.531517405274059,40,0.90148034103751,"PFBS_pgmL",-0.177219205994302,-0.747893169286112,0.393454757297508
"METAB_C18_043",-0.375579166243864,-1.1805081534918,0.429349821004075,0.349016775681186,40,0.90148034103751,"PFBS_pgmL",-0.331636403793332,-1.04238869953326,0.379115891946599
"METAB_C18_044",-0.0940397205615426,-0.855748721253529,0.667669280130444,0.80305298047713,40,0.912560205087648,"PFBS_pgmL",-0.0830370732558421,-0.755626120866866,0.589551974355182
"METAB_C18_045",0.484431142851741,-0.193875385135972,1.16273767083945,0.155483357826073,40,0.807664285180776,"PFBS_pgmL",0.427752699138087,-0.171191965075063,1.02669736335124
"METAB_C18_046",-0.160460627395124,-1.01052930604749,0.689608051257242,0.703154666009258,40,0.90148034103751,"PFBS_pgmL",-0.141686733989895,-0.892297377239934,0.608923909260145
"METAB_C18_047",0.896683912712969,0.0931529163032078,1.70021490912273,0.0298744725148119,40,0.746861812870297,"PFBS_pgmL",0.791771894925551,0.0822540250957324,1.50128976475537
"METAB_C18_048",-0.28210854286759,-1.16380728056253,0.599590194827349,0.519224274927049,40,0.90148034103751,"PFBS_pgmL",-0.249101843352082,-1.02764182873671,0.529438142032549
"METAB_C18_049",-0.306949421734235,-1.15828737999593,0.544388536527461,0.468043565889475,40,0.90148034103751,"PFBS_pgmL",-0.27103633939133,-1.02276775653641,0.480695077753748
"METAB_C18_050",-0.0905608772621691,-0.789879237906501,0.608757483382163,0.793640455933337,40,0.912560205087648,"PFBS_pgmL",-0.0799652546224953,-0.69746336707144,0.53753285782645
"METAB_C18_001",-0.0602325266188032,-0.318416154711151,0.197951101473545,0.637869919772615,40,0.885930444128632,"PFHxS_pgmL",-0.0821421081763929,-0.434240030987332,0.269955814634547
"METAB_C18_002",-0.283990455420364,-0.536182491334646,-0.0317984195060829,0.0285170784431554,40,0.475284640719257,"PFHxS_pgmL",-0.387291983579522,-0.731218872557623,-0.0433650946014205
"METAB_C18_003",0.133642007257081,-0.165325563274432,0.432609577788595,0.36934948150388,40,0.885930444128632,"PFHxS_pgmL",0.182254287396845,-0.225462736915507,0.589971311709196
"METAB_C18_004",-0.0103051121015799,-0.306091673856027,0.285481449652867,0.943866385111797,40,0.963128964399793,"PFHxS_pgmL",-0.0140535966285295,-0.417432520221157,0.389325326964098
"METAB_C18_005",-0.0159700307545796,-0.29235890169249,0.26041884018333,0.907044129449101,40,0.955364513372736,"PFHxS_pgmL",-0.0217791294415579,-0.398704452183133,0.355146193300017
"METAB_C18_006",0.17217918346818,-0.101645695111602,0.446004062047961,0.209465999092195,40,0.885930444128632,"PFHxS_pgmL",0.23480936145473,-0.138619316708447,0.608238039617907
"METAB_C18_007",-0.122442925350505,-0.378924805069043,0.134038954368032,0.338135317920618,40,0.885930444128632,"PFHxS_pgmL",-0.166981539446752,-0.516758702912907,0.182795624019403
"METAB_C18_008",-0.0937756241762413,-0.364880168254748,0.177328919902265,0.486168628649317,40,0.885930444128632,"PFHxS_pgmL",-0.127886507470349,-0.497605329457412,0.241832314516714
"METAB_C18_009",-0.287805881833371,-0.541586811189726,-0.0340249524770164,0.0274895705400203,40,0.475284640719257,"PFHxS_pgmL",-0.39249527135026,-0.738589013759989,-0.0464015289405311
"METAB_C18_010",-0.0367231110668449,-0.297635448767924,0.224189226634234,0.776193233126971,40,0.955364513372736,"PFHxS_pgmL",-0.0500811427174097,-0.405900343257256,0.305738057822437
"METAB_C18_011",-0.24170342485243,-0.538074822171456,0.0546679724665948,0.106440340711615,40,0.707882746353744,"PFHxS_pgmL",-0.329623045642502,-0.733799538736323,0.0745534474513186
"METAB_C18_012",0.2932275412861,0.0443913581527594,0.542063724419441,0.0223702006962982,40,0.475284640719257,"PFHxS_pgmL",0.399889059428919,0.0605387146808257,0.739239404177013
"METAB_C18_013",0.0669919991942108,-0.204351623140174,0.338335621528595,0.618479678327182,40,0.885930444128632,"PFHxS_pgmL",0.091360338901105,-0.278684526057412,0.461405203859622
"METAB_C18_014",-0.0466416925034531,-0.293506620240338,0.200223235233432,0.702894453247234,40,0.949857369253018,"PFHxS_pgmL",-0.0636076081515842,-0.400269653352761,0.273054437049593
"METAB_C18_015",0.264375004130047,-0.0663397567215893,0.595089764981684,0.113261239416599,40,0.707882746353744,"PFHxS_pgmL",0.360541411882352,-0.0904708432290674,0.811553666993772
"METAB_C18_016",-0.108438966513714,-0.46050489534731,0.243626962319882,0.534854538346795,40,0.885930444128632,"PFHxS_pgmL",-0.147883640583078,-0.628013551029894,0.332246269863739
"METAB_C18_017",0.12460527513208,-0.357375519743525,0.606586070007685,0.602100633008998,40,0.885930444128632,"PFHxS_pgmL",0.169930443961374,-0.487370865050232,0.82723175297298
"METAB_C18_018",-0.0400488701821585,-0.71735155029768,0.637253809933363,0.904884704301895,40,0.955364513372736,"PFHxS_pgmL",-0.0546166467109187,-0.978288176718461,0.869054883296623
"METAB_C18_019",-0.232400990164995,-0.935331201843356,0.470529221513367,0.505499079141299,40,0.885930444128632,"PFHxS_pgmL",-0.316936850337511,-1.27555792651388,0.641684225838855
"METAB_C18_020",-0.142886758700649,-0.568882001953066,0.283108484551767,0.499381644851152,40,0.885930444128632,"PFHxS_pgmL",-0.194861817178011,-0.775812830163494,0.386089195807472
"METAB_C18_021",-0.115339374868079,-0.60637223930014,0.375693489563982,0.635577130339342,40,0.885930444128632,"PFHxS_pgmL",-0.157294072476343,-0.826940141345567,0.51235199639288
"METAB_C18_022",0.23664861326856,-0.410047766970448,0.883344993507568,0.461479533681361,40,0.885930444128632,"PFHxS_pgmL",0.322729546344999,-0.559202642205948,1.20466173489595
"METAB_C18_023",-0.128675854706114,-0.673104929700352,0.415753220288124,0.633487352581464,40,0.885930444128632,"PFHxS_pgmL",-0.175481696855463,-0.917946847878856,0.566983454167929
"METAB_C18_024",-0.308316778900611,-0.994072045448272,0.377438487647049,0.366617421203127,40,0.885930444128632,"PFHxS_pgmL",-0.420467007225709,-1.35566575198008,0.514731737528664
"METAB_C18_025",0.270933947700073,-0.310644800076907,0.852512695477053,0.349770839628507,40,0.885930444128632,"PFHxS_pgmL",0.369486171175974,-0.423641846104882,1.16261418845683
"METAB_C18_026",0.354518860630248,-0.189146491031554,0.89818421229205,0.193486867909165,40,0.885930444128632,"PFHxS_pgmL",0.483475096184501,-0.257948527144282,1.22489871951328
"METAB_C18_027",0.0440670696416978,-0.513353188102625,0.601487327386021,0.873081697747933,40,0.955364513372736,"PFHxS_pgmL",0.0600964662238653,-0.700085410274955,0.820278342722686
"METAB_C18_028",0.173527471750351,-0.306959499592462,0.654014443093163,0.467309879099332,40,0.885930444128632,"PFHxS_pgmL",0.236648089599541,-0.41861601756922,0.891912196768302
"METAB_C18_029",-0.0654250332025973,-0.624422237142412,0.493572170737218,0.813088886009527,40,0.955364513372736,"PFHxS_pgmL",-0.089223389030042,-0.851555825902965,0.673109047842881
"METAB_C18_030",0.155757009211985,-0.417669979203164,0.729183997627133,0.583915772564601,40,0.885930444128632,"PFHxS_pgmL",0.212413621312844,-0.569597434138314,0.994424676764003
"METAB_C18_031",0.437782698590358,-0.0628760498209806,0.938441447001696,0.084387645258585,40,0.707882746353744,"PFHxS_pgmL",0.5970261552026,-0.0857472129433622,1.27979952334856
"METAB_C18_032",0.0621935331455027,-0.521590490644639,0.645977556935645,0.829582050501844,40,0.955364513372736,"PFHxS_pgmL",0.0848164308271793,-0.711319031616627,0.880951893270985
"METAB_C18_033",0.158690770227018,-0.435919938410361,0.753301478864397,0.590470221065253,40,0.885930444128632,"PFHxS_pgmL",0.216414537897095,-0.59448581600713,1.02731489180132
"METAB_C18_034",-0.375262942497294,-0.915919140589844,0.165393255595257,0.167072868289762,40,0.885930444128632,"PFHxS_pgmL",-0.511764837830684,-1.2490847279794,0.225555052318032
"METAB_C18_035",0.541231768744508,-0.0790511706412107,1.16151470813023,0.0850191440456694,40,0.707882746353744,"PFHxS_pgmL",0.738104824625323,-0.107806033961951,1.5840156832126
"METAB_C18_036",-0.336542708091858,-0.938315491355009,0.265230075171293,0.26309276224706,40,0.885930444128632,"PFHxS_pgmL",-0.458960118160271,-1.27962775133539,0.36170751501485
"METAB_C18_037",-0.543686945765488,-1.08526392220378,-0.00210996932719243,0.0491657361489235,40,0.614571701861543,"PFHxS_pgmL",-0.741453072287684,-1.48002867390541,-0.00287747066995868
"METAB_C18_038",-0.0619292748614394,-0.683730229116582,0.559871679393703,0.840519775083846,40,0.955364513372736,"PFHxS_pgmL",-0.084456048592288,-0.932437099957738,0.763525002773162
"METAB_C18_039",-0.265662451515515,-0.821664936769681,0.290340033738652,0.337722619286682,40,0.885930444128632,"PFHxS_pgmL",-0.362297168254283,-1.12054555751965,0.395951221011087
"METAB_C18_040",-0.0321114830774564,-0.655949901259997,0.591726935105085,0.917149932837826,40,0.955364513372736,"PFHxS_pgmL",-0.0437920350468811,-0.894551677843321,0.806967607749559
"METAB_C18_041",-0.33885427573147,-0.94220277448974,0.2644942230268,0.261114173337846,40,0.885930444128632,"PFHxS_pgmL",-0.462112518528792,-1.28492903371038,0.360703996652798
"METAB_C18_042",0.196608979361027,-0.248440511391017,0.641658470113072,0.37492033712597,40,0.885930444128632,"PFHxS_pgmL",0.268125495603601,-0.3388107474095,0.875061738616702
"METAB_C18_043",0.21718590439983,-0.342983989436967,0.777355798236628,0.435488060489943,40,0.885930444128632,"PFHxS_pgmL",0.296187277125269,-0.467744415594664,1.0601189698452
"METAB_C18_044",-0.0437500893938145,-0.571871331045772,0.484371152258143,0.867062002765881,40,0.955364513372736,"PFHxS_pgmL",-0.0596641844108146,-0.779889527713672,0.660561158892042
"METAB_C18_045",0.124623453278821,-0.358631343068936,0.607878249626579,0.60300156158837,40,0.885930444128632,"PFHxS_pgmL",0.169955234408993,-0.489083494110261,0.828993962928246
"METAB_C18_046",-0.0505561340003705,-0.640699233317484,0.539586965316743,0.862572543584252,40,0.955364513372736,"PFHxS_pgmL",-0.0689459277430053,-0.873753579436719,0.735861723950709
"METAB_C18_047",0.346887747007798,-0.240055986748136,0.933831480763733,0.237480714375166,40,0.885930444128632,"PFHxS_pgmL",0.473068164981885,-0.327376351927771,1.27351268189154
"METAB_C18_048",-0.00525037633857647,-0.620272215156215,0.609771462479062,0.986234188097342,40,0.986234188097342,"PFHxS_pgmL",-0.00716020073173366,-0.845896233419288,0.83157583195582
"METAB_C18_049",-0.194457941583239,-0.785218003420388,0.396302120253911,0.507356928614128,40,0.885930444128632,"PFHxS_pgmL",-0.265192017834142,-1.07084105216455,0.540457016496272
"METAB_C18_050",-0.0375467251356887,-0.522485400585428,0.447391950314051,0.875675495435552,40,0.955364513372736,"PFHxS_pgmL",-0.0512043464037955,-0.712539465048378,0.610130772240787
"METAB_C18_001",0.0424595207654464,-0.279729826691033,0.364648868221926,0.790086745104451,40,0.940579458457679,"PFNA_pgmL",0.0460155056295525,-0.303157199676407,0.395188210935512
"METAB_C18_002",-0.277290570132327,-0.601032244772022,0.0464511045073684,0.0906412017002738,40,0.686221404409577,"PFNA_pgmL",-0.300513655380909,-0.651368695271679,0.0503413845098605
"METAB_C18_003",-0.160413192731271,-0.53294519116319,0.212118805700648,0.386965336871834,40,0.818151283816233,"PFNA_pgmL",-0.173847797622515,-0.577579350923107,0.229883755678077
"METAB_C18_004",-0.133841090686213,-0.498935626513145,0.231253445140719,0.460680815558435,40,0.818151283816233,"PFNA_pgmL",-0.145050282031183,-0.540721485233621,0.250620921171254
"METAB_C18_005",-0.128647425175227,-0.469674055817777,0.212379205467324,0.447881182515278,40,0.818151283816233,"PFNA_pgmL",-0.139421647033652,-0.509009257992516,0.230165963925213
"METAB_C18_006",-0.189048186714172,-0.53187581888519,0.153779445456846,0.269691163094175,40,0.817823971343284,"PFNA_pgmL",-0.204880972351484,-0.576420418716825,0.166658474013857
"METAB_C18_007",-0.0465817511266686,-0.370131840051675,0.276968337798338,0.771217789572399,40,0.940509499478535,"PFNA_pgmL",-0.0504829727835271,-0.401130381656003,0.300164436088949
"METAB_C18_008",0.0179383182746035,-0.322113601952992,0.357990238502199,0.915101514801199,40,0.997764368164267,"PFNA_pgmL",0.0194406524301015,-0.349090616116555,0.387971920976758
"METAB_C18_009",0.361501021675328,0.046035808285742,0.676966235064914,0.0260251787269526,40,0.650629468173815,"PFNA_pgmL",0.391776732240637,0.049891307229673,0.7336621572516
"METAB_C18_010",0.000450891345933434,-0.324782796778607,0.325684579470474,0.997764368164267,40,0.997764368164267,"PFNA_pgmL",0.000488653496155359,-0.351983356008815,0.352960663001126
"METAB_C18_011",0.260435232521659,-0.112495622888478,0.633366087931796,0.164560470439266,40,0.686221404409577,"PFNA_pgmL",0.282246683245348,-0.121917131305388,0.686410497796084
"METAB_C18_012",-0.0570565059841475,-0.392945847031094,0.278832835062799,0.731601566371353,40,0.937950726117119,"PFNA_pgmL",-0.0618349883603199,-0.425855061719948,0.302185084999308
"METAB_C18_013",0.1299954229592,-0.205893923023818,0.465884768942217,0.436304455194289,40,0.818151283816233,"PFNA_pgmL",0.140882539632032,-0.223137539077062,0.504902618341127
"METAB_C18_014",0.203371149048218,-0.0958369512467326,0.502579249343169,0.175784617201191,40,0.686221404409577,"PFNA_pgmL",0.220403482781006,-0.103863295913646,0.544670261475659
"METAB_C18_015",-0.286343843462999,-0.70218525903971,0.129497572113712,0.170360975451423,40,0.686221404409577,"PFNA_pgmL",-0.310325140353025,-0.760993274484286,0.140342993778235
"METAB_C18_016",0.0428814162955359,-0.39783200175427,0.483594834345342,0.844147329714114,40,0.981566662458272,"PFNA_pgmL",0.046472734910287,-0.431150431901191,0.524095901721765
"METAB_C18_017",0.454457035622951,-0.125524445762943,1.03443851700884,0.120300154774834,40,0.686221404409577,"PFNA_pgmL",0.492517812356373,-0.136037118095589,1.12107274280834
"METAB_C18_018",-0.316775964293927,-1.15241039372602,0.518858465138162,0.445679616718206,40,0.818151283816233,"PFNA_pgmL",-0.343305951303543,-1.24892476420057,0.562312861593483
"METAB_C18_019",0.191165122365075,-0.687418781144606,1.06974902587476,0.66060123165539,40,0.892704367101878,"PFNA_pgmL",0.20717520136315,-0.744990104065467,1.15934050679177
"METAB_C18_020",0.10652483266016,-0.426283340745766,0.639333006066086,0.686538838233142,40,0.903340576622555,"PFNA_pgmL",0.115446287395449,-0.461984570533224,0.692877145324121
"METAB_C18_021",-0.437826713572959,-1.03070650225016,0.155053075104243,0.142330617912554,40,0.686221404409577,"PFNA_pgmL",-0.474494700834694,-1.11702817181361,0.168038770144224
"METAB_C18_022",0.0513021906209136,-0.760536590754335,0.863140971996162,0.89838555068629,40,0.997764368164267,"PFNA_pgmL",0.0555987490854151,-0.824231530230011,0.935429028400841
"METAB_C18_023",-0.456280305701504,-1.11636479819981,0.203804186796799,0.168766354069941,40,0.686221404409577,"PFNA_pgmL",-0.494493781304005,-1.20986035004904,0.220872787441031
"METAB_C18_024",0.0164842334781531,-0.848326092719163,0.881294559675469,0.969270189350288,40,0.997764368164267,"PFNA_pgmL",0.0178647880319484,-0.919373402984393,0.95510297904829
"METAB_C18_025",-0.30907456705964,-1.03472904558714,0.416579911467855,0.392083275549757,40,0.818151283816233,"PFNA_pgmL",-0.334959562050885,-1.12138760315506,0.451468479053288
"METAB_C18_026",-0.227310389247476,-0.917706783584225,0.463086005089274,0.507253795966065,40,0.818151283816233,"PFNA_pgmL",-0.246347634346952,-0.994564726709404,0.5018694580155
"METAB_C18_027",0.279664911765323,-0.407221176454401,0.966550999985047,0.413058709826778,40,0.818151283816233,"PFNA_pgmL",0.303086848125668,-0.441325949982458,1.04749964623379
"METAB_C18_028",-0.358930552174577,-0.948129751311446,0.230268646962292,0.223675449545088,40,0.745584831816959,"PFNA_pgmL",-0.388990985919198,-1.02753561798378,0.249553646145383
"METAB_C18_029",-0.550660675588257,-1.21836998805909,0.117048636882575,0.10272316707731,40,0.686221404409577,"PFNA_pgmL",-0.596778507168773,-1.32040847455904,0.126851460221491
"METAB_C18_030",-0.381379114299991,-1.08539147546356,0.322633246863581,0.278060150256717,40,0.817823971343284,"PFNA_pgmL",-0.413319615122615,-1.17629301153364,0.349653781288406
"METAB_C18_031",0.0165907844500626,-0.636830918533233,0.670012487433358,0.959074098996755,40,0.997764368164267,"PFNA_pgmL",0.0179802626477553,-0.690165507960391,0.726126033255902
"METAB_C18_032",0.470475397139968,-0.236822345771509,1.17777314005145,0.184933923861196,40,0.686221404409577,"PFNA_pgmL",0.509877711650441,-0.256656217229873,1.27641164053075
"METAB_C18_033",-0.24940865130875,-0.987623180261468,0.488805877643967,0.49629464322262,40,0.818151283816233,"PFNA_pgmL",-0.270296625855858,-1.07033662160837,0.529743369896649
"METAB_C18_034",-0.312959962017509,-0.997527347176714,0.371607423141697,0.358715697062629,40,0.818151283816233,"PFNA_pgmL",-0.339170358836475,-1.08107026250276,0.402729544829815
"METAB_C18_035",0.616940834310885,-0.161402550041094,1.39528421866286,0.116229001718153,40,0.686221404409577,"PFNA_pgmL",0.668609629184422,-0.174920013607035,1.51213927197588
"METAB_C18_036",0.611152443832444,-0.120678713822057,1.34298360148694,0.0986343675816157,40,0.686221404409577,"PFNA_pgmL",0.662336461003411,-0.130785556104654,1.45545847811148
"METAB_C18_037",-0.183474855717888,-0.897347018422019,0.530397306986244,0.604219680436004,40,0.850592858828503,"PFNA_pgmL",-0.198840874884261,-0.972499831214863,0.574818081446341
"METAB_C18_038",0.330621344388372,-0.434769740850381,1.09601242962712,0.385483618405351,40,0.818151283816233,"PFNA_pgmL",0.358310881980898,-0.471181706646601,1.1878034706084
"METAB_C18_039",-0.196022286034822,-0.894819133732545,0.5027745616629,0.571728231908574,40,0.850592858828503,"PFNA_pgmL",-0.212439152490239,-0.969760236182646,0.544881931202168
"METAB_C18_040",0.00290127508535519,-0.773864759734838,0.779667309905549,0.993976916755528,40,0.997764368164267,"PFNA_pgmL",0.00314425687375368,-0.838675933362631,0.844964447110139
"METAB_C18_041",-0.487918562664136,-1.23383748041808,0.258000355089812,0.192141993234682,40,0.686221404409577,"PFNA_pgmL",-0.528781742287257,-1.3371713694031,0.279607884828584
"METAB_C18_042",-0.72306760506839,-1.22001274591973,-0.226122464217046,0.00569648144881035,40,0.284824072440518,"PFNA_pgmL",-0.783624516992868,-1.32218881339051,-0.245060220595224
"METAB_C18_043",-0.282492294718052,-0.979240191196189,0.414255601760085,0.414997136485196,40,0.818151283816233,"PFNA_pgmL",-0.306151024400689,-1.06125155720887,0.448949508407492
"METAB_C18_044",-0.231416728095113,-0.883881983298821,0.421048527108595,0.475258471027418,40,0.818151283816233,"PFNA_pgmL",-0.250797879073079,-0.957907099400097,0.45631134125394
"METAB_C18_045",-0.0289953509711081,-0.633110381856524,0.575119679914308,0.922728328226458,40,0.997764368164267,"PFNA_pgmL",-0.0314237116149384,-0.686133376337008,0.623285953107131
"METAB_C18_046",-0.22539878903709,-0.955938703870453,0.505141125796273,0.534156616501634,40,0.834619713283804,"PFNA_pgmL",-0.244275937618946,-1.0359985703196,0.547446695081711
"METAB_C18_047",-0.109989806795724,-0.856004404901943,0.636024791310495,0.765876739664135,40,0.940509499478535,"PFNA_pgmL",-0.119201453114866,-0.92769477381248,0.689291867582749
"METAB_C18_048",-0.200931939638943,-0.963166742358856,0.56130286308097,0.59501353327896,40,0.850592858828503,"PFNA_pgmL",-0.217759989583704,-1.04383195703141,0.608311977864001
"METAB_C18_049",-0.268506341325836,-1.0027694449583,0.465756762306629,0.461787038339667,40,0.818151283816233,"PFNA_pgmL",-0.290993747411875,-1.08675138597356,0.50476389114981
"METAB_C18_050",-0.151079142056124,-0.75257192837614,0.450413644263892,0.612426858356522,40,0.850592858828503,"PFNA_pgmL",-0.163732020203325,-0.815599827377642,0.488135786970992
"METAB_C18_001",-0.0660730664439771,-0.231820576682982,0.0996744437950282,0.422793003735627,40,0.907732841347265,"PFOA_pgmL",-0.160111558260367,-0.561759212447037,0.241536095926302
