"merge_id_dyad","X1216932_CLR","X238834_CLR","X1155388_CLR","X2058152_CLR","X102684_CLR","X68892_CLR","X59310_CLR","X1316412_CLR","X2725997_CLR","X2697371_CLR","X571_CLR","X704125_CLR","X254785_CLR","X151276_CLR","X33043_CLR","X2598457_CLR","X2849865_CLR","X1259973_CLR","X1680_CLR","X2507159_CLR","X2742673_CLR","X1977566_CLR","X33038_CLR","X1912897_CLR","X1349_CLR","X29466_CLR","X1502_CLR","X36839_CLR","X2682455_CLR","X1329812_CLR","X1501_CLR","X1686399_CLR","X1338_CLR","X2850492_CLR","X197614_CLR","X1303_CLR","X1827481_CLR","X1328_CLR","X885040_CLR","X39778_CLR","X246787_CLR","X42895_CLR","X823_CLR","X182773_CLR","X400065_CLR","X1334_CLR","X2027919_CLR","X1343_CLR","X2742672_CLR","X332101_CLR","X376805_CLR","X299767_CLR","X1691_CLR","X2798729_CLR","X2715212_CLR","X371601_CLR","X2420308_CLR","X623_CLR","X2897413_CLR","X1839799_CLR","X550_CLR","X2781599_CLR","X360422_CLR","X2742639_CLR","X2912630_CLR","X576_CLR","X28116_CLR","X2912629_CLR","X2686210_CLR","X1940319_CLR","X2212991_CLR","X248315_CLR","X1302_CLR","X1463165_CLR","X333367_CLR","X137838_CLR","X2857061_CLR","X2565914_CLR","X2382163_CLR","X2985571_CLR","X1548_CLR","X2873296_CLR","X2500132_CLR","X564_CLR","X1156431_CLR","X158836_CLR","X2596949_CLR","X45634_CLR","X1314_CLR","X1322_CLR","X2860337_CLR","X2044467_CLR","X1307_CLR","X438033_CLR","X2785531_CLR","X1561_CLR","X84023_CLR","X2843318_CLR","X36745_CLR","X166486_CLR","X1519_CLR","X1310_CLR","X2894203_CLR","X1494_CLR","X2763062_CLR","X548_CLR","X84022_CLR","X2976431_CLR","X2587529_CLR","X2021971_CLR","X2972764_CLR","X674529_CLR","X1345_CLR","X820_CLR","X29341_CLR","X418240_CLR","X2912628_CLR","X2923088_CLR","X2755405_CLR","X2479767_CLR","X1443109_CLR","X2912631_CLR","X2850493_CLR","X2742643_CLR","X751585_CLR","X2478464_CLR","X290053_CLR","X211595_CLR","X113107_CLR","X61645_CLR","X223919_CLR","X1304_CLR","X2831966_CLR","X1814128_CLR","X1702238_CLR","X1340_CLR","X2020965_CLR","X1316411_CLR","X1346_CLR","X1520_CLR"
"MM-0011-06",1.45907913938426,1.44466173763264,1.14965229140247,1.00612619326166,0.94749339083178,0.909660587443565,0.885504965541323,0.853345521025652,0.839489057830187,0.804112944225492,0.816490847971616,0.797443878748734,0.788634973788834,0.697791145252256,0.686894411055818,0.67271806841914,0.663996008543074,0.638811441258299,0.623158547434516,0.595798239268637,0.618041463854507,0.59976429507414,0.615083342438513,0.600871977757221,0.579694057559354,0.535858885701939,0.499247423718028,0.470746360192928,0.485142817536486,0.443447454051168,0.437599212736709,0.437133598350124,0.40273729457049,0.394023064367853,0.326543335995022,0.338128074574676,0.320595595813036,0.229379587541374,0.264858279040618,0.215293221380261,0.18387455112106,0.141596613620703,0.137080234095797,0.144596240916732,0.132290711453774,0.128493238535801,0.135066388229538,0.128873635421133,0.104491572982353,0.123407404305794,0.142847551987484,0.0748275430689516,0.0575508277466401,0.039138656055421,-0.00118653589897022,-0.0069786169628685,-0.00118653589897022,-0.0026314140581567,-0.0103243179527039,-0.0258899773091628,-0.0459205423763587,-0.0391490169906534,-0.0412508042829156,-0.0445625640462071,-0.0577675825173376,-0.0525862237753394,-0.0489448906667658,-0.0649745446322934,-0.0790778392223155,-0.0708396640846907,-0.0524342365419752,-0.058684733300062,-0.0686748263751493,-0.0867551193905891,-0.109342368813854,-0.111919689828155,-0.11434197603475,-0.13674134300197,-0.151230729641412,-0.145376401638849,-0.157625904584372,-0.214416925075967,-0.177060542868805,-0.215668601591639,-0.237373197514565,-0.206762237054156,-0.228816021948145,-0.234998983998607,-0.28033834145312,-0.271974863697022,-0.246004230802726,-0.269139591029322,-0.292436424680602,-0.305073902093058,-0.26518366611902,-0.308405605321934,-0.294951175981688,-0.299805083191509,-0.323636836377085,-0.339103650679369,-0.352964451471605,-0.381064957937586,-0.305465291530539,-0.336273650812033,-0.387843208841859,-0.392316536143731,-0.393384569995122,-0.42266130046035,-0.430171828364614,-0.390610051087971,-0.424202981197374,-0.404992610914812,-0.42839956383339,-0.454864440954987,-0.447392426116286,-0.469055569474518,-0.460105423670443,-0.483918824982245,-0.515048818783935,-0.533071712859648,-0.546431634480475,-0.545187079248272,-0.582697812464871,-0.548176618096639,-0.584248601093063,-0.579860931129669,-0.590996615279566,-0.625706683371749,-0.628406469028882,-0.595956813414439,-0.620597085055856,-0.634643777385761,-0.62678572313115,-0.692602613891587,-0.668958156749278,-0.671777442518557,-0.721556237514929,-0.674604699137487,-0.707706008746046,-0.710930399638703
"MM-0012-06",1.47005358110096,1.44463600167676,1.15595740999088,1.01779777528107,0.961655966069515,0.900302882545572,0.883561683565921,0.856088448086876,0.835821980030353,0.813016461841908,0.79956529570493,0.803183230274524,0.79024168521764,0.689089112007964,0.68672878224751,0.677681378749545,0.646840823171523,0.616263452158399,0.627538279619634,0.617554360993928,0.601903835689425,0.607614541815647,0.604666469216759,0.59869543276219,0.57220087629012,0.532630119377796,0.497965979350703,0.496942299942323,0.47674069273542,0.445169415779289,0.434611463518016,0.429549908941055,0.411395098660684,0.411277651951993,0.307664362691487,0.31499801012312,0.314545272670766,0.245173422480655,0.258056381136464,0.190231383006928,0.169207586975422,0.15595338285287,0.159434542717721,0.141367961447624,0.140983272079541,0.123360644693541,0.138749150738891,0.128906017595034,0.123673878838622,0.115892350086015,0.130695831698758,0.0777725851526885,0.0612419169683394,0.0429066682500707,-0.00945492828695915,0.0104704597224394,-0.00927605340945892,-0.0160058558289293,-0.0289642175733738,-0.0211509680501516,-0.0323446054253047,-0.0313384310893321,-0.0484896122331184,-0.0442204642178172,-0.0506310403593044,-0.0478387824021409,-0.0597130746029695,-0.0590549014796835,-0.0660347449458927,-0.0789910088748362,-0.0695430214309507,-0.0754494880638967,-0.0688783487577611,-0.0926032285186498,-0.109858558609411,-0.112829740353474,-0.125506458497754,-0.124602798613979,-0.138447696633624,-0.136211468826349,-0.178943262974717,-0.19776936182578,-0.182871706737953,-0.227913585365944,-0.197337536276589,-0.230030224044003,-0.22435881601502,-0.242486200607576,-0.245879485166557,-0.261523538156845,-0.269380308786125,-0.284103640890017,-0.28882341366337,-0.279640396459464,-0.271005570346574,-0.292140559223696,-0.294278835163152,-0.301439624802048,-0.301679203145314,-0.332087773309936,-0.324827543301703,-0.354695368273594,-0.368432546903121,-0.35192004165304,-0.358872853936142,-0.388483668186128,-0.394249638819528,-0.418998107878504,-0.411214923123643,-0.411482302804384,-0.412820274638984,-0.410413212765365,-0.431742315070201,-0.454373334733778,-0.445204056821098,-0.447696442492376,-0.482540224070102,-0.48153584777504,-0.489599246395465,-0.531072023685714,-0.533183956888856,-0.551933077101701,-0.547940442805157,-0.586848561143127,-0.588922092470637,-0.608919533568555,-0.590679983454683,-0.619070242860693,-0.632822427119441,-0.60615418003728,-0.635662626171797,-0.648798550992975,-0.641535618973498,-0.643051408737407,-0.672991203823928,-0.69227989582297,-0.71285123209794,-0.701886801234143,-0.708163160042582,-0.711225949573126
"MM-0013-06",1.46683692168396,1.4459973709969,1.15409594525147,1.01501738847543,0.949699281566613,0.908526577460524,0.884843434017464,0.856835323802835,0.83302198954477,0.80926241618325,0.806754682694847,0.795679179400604,0.788885905763759,0.688741456502459,0.67847990751414,0.679887153158569,0.64932332322269,0.637180457678835,0.643467424078017,0.616338855231344,0.604892934871695,0.599553016658124,0.606243926827942,0.592692635161946,0.573263165404769,0.533453695458702,0.485459623880372,0.503303351194264,0.479347361843098,0.43606453114102,0.434608432257335,0.421210353984136,0.413997240352446,0.390467923501046,0.317947993375934,0.331555120624502,0.301049283828378,0.245228802527794,0.244406675521597,0.199284432624009,0.189216093456034,0.151836247568173,0.146537708420949,0.145695111877596,0.138667493157758,0.127372390147942,0.120347376168758,0.131458601593829,0.13375798177455,0.120480381422662,0.127966586844526,0.0835658247072057,0.0665867792804775,0.0291190378624204,0.0104392771832584,0.0081353855618298,-0.00632883783104976,-0.0103377687324935,-0.0319428380055804,-0.0126141184520803,-0.0324076300195255,-0.0464528047225743,-0.0280008039152673,-0.0387815342259215,-0.0559270584422542,-0.0754726982960916,-0.0478682331259037,-0.0479469268107762,-0.0583097138463229,-0.0549755835845556,-0.0715973503166571,-0.0820465969049256,-0.0730488464186072,-0.0987971322399348,-0.104693424703521,-0.107529359542721,-0.125396007062693,-0.152372262596835,-0.142808635539869,-0.144974169757017,-0.162469367564903,-0.188031578054178,-0.168843326821628,-0.196669173239552,-0.225573454998945,-0.237867916649715,-0.227831854377953,-0.232647955098288,-0.262334558008829,-0.250893673083483,-0.268398739346897,-0.291020995868416,-0.268791242541024,-0.285217497490444,-0.292527398362671,-0.284619053427102,-0.289316478485757,-0.283423238635875,-0.308023733170668,-0.327920271174166,-0.343979393520256,-0.353868357089149,-0.350880732160949,-0.376236786599932,-0.361807461120983,-0.362238402735064,-0.409230615223223,-0.409569502546435,-0.404385808270543,-0.423563701002402,-0.406411011482983,-0.412738001293206,-0.441598871921844,-0.455105448733087,-0.460678475548317,-0.45830317751941,-0.473723960060275,-0.479644354324167,-0.474808754959641,-0.526279788756294,-0.539443759285092,-0.551220019609461,-0.555263591283457,-0.573864483757132,-0.581751697961582,-0.579338828158243,-0.594855566654093,-0.604557084297396,-0.617408777800216,-0.64433266782577,-0.643761320859792,-0.640055501339406,-0.65496189745977,-0.685607210317877,-0.679965027569798,-0.696235257367967,-0.707281749358153,-0.70849977630533,-0.702121622564575,-0.705457486158403
"MM-0014-06",1.46358130040172,1.44561216501861,1.149299475694,1.00849125275047,0.952748133763932,0.904853288081372,0.887975755376281,0.859032006184854,0.838062314503023,0.80678560064627,0.798239101974636,0.799206985904126,0.78939692048704,0.69570628201886,0.691209475966282,0.674662211444176,0.646630780875497,0.635660619615259,0.623468523610812,0.604843646612661,0.607776747400905,0.601312531713606,0.607510457089636,0.583849324698126,0.579093008156923,0.537524077581464,0.497308868367069,0.48762790355097,0.48870820614073,0.467183744630148,0.431052150793563,0.439279003926789,0.420511952923046,0.383421002067167,0.334947348949112,0.329194561931711,0.308076780464532,0.252447386618107,0.241754548160403,0.209131083814719,0.191200562613391,0.156856076363602,0.137442907616323,0.1395713831549,0.136163644297432,0.149809658482239,0.119122178442581,0.132572976166704,0.113812970619148,0.123366630221589,0.100990030119165,0.0744770575327642,0.0764719802110516,0.0559715825798577,0.00640441759433319,-0.0187838483209886,0.00133914278619862,-0.010844148017445,-0.0425800911486371,-0.0193818748513195,-0.022877508872801,-0.0371864994848261,-0.0482081438656401,-0.0455436618629586,-0.0589376391429202,-0.0607024981527875,-0.0565548356327046,-0.0565548356327046,-0.0492348380010004,-0.0638245737452925,-0.0493375654139019,-0.0720929760770517,-0.0858498067866913,-0.0809603412634159,-0.109461490738231,-0.123524565836076,-0.110662298698689,-0.134986328213774,-0.139473155707366,-0.140598015218549,-0.154081874828547,-0.184308250977339,-0.169138765226522,-0.211240288668495,-0.215719443908537,-0.236685086482927,-0.207021635994718,-0.254309441178409,-0.25847953630972,-0.25519255484206,-0.267127688899389,-0.277915002956332,-0.264066852432427,-0.285301805157173,-0.300109125429731,-0.278431598602588,-0.293530154331688,-0.296814229532879,-0.324158380662401,-0.326730990570871,-0.335582413513984,-0.348384570604568,-0.330534309472284,-0.358549665443332,-0.356731864481331,-0.362897803298901,-0.38866985686481,-0.388237237346924,-0.414827554861788,-0.413200215202412,-0.429143337672332,-0.417644666962836,-0.461037396796923,-0.43834747658443,-0.442905369616328,-0.457322797261791,-0.460262383195393,-0.490303173281888,-0.491101831578473,-0.528879036117055,-0.522922698189552,-0.555619046881441,-0.556471634536463,-0.589949741482998,-0.562460188664226,-0.610084051933067,-0.620032582931843,-0.61549825032394,-0.613509638984334,-0.65086105106534,-0.612065856022834,-0.659711499571852,-0.683057374253564,-0.662932114271893,-0.70517827233692,-0.696899100267897,-0.717927449007373,-0.712329673494543,-0.709542492713515,-0.728609803939718
"MM-0015-06",1.46671529984907,1.44225490469722,1.15559895173846,1.00640852265305,0.960620126402635,0.90741965055775,0.886193969555275,0.858941629582435,0.829764077369026,0.806936732995047,0.795708871221865,0.817680515802883,0.787625512042348,0.69414567607298,0.682504447444114,0.674466543591469,0.648410668583695,0.629340886683369,0.638061187052822,0.613914985440624,0.614195406073407,0.596903443213539,0.599426949782865,0.60097047338433,0.591960117857562,0.544747526701818,0.486358393241066,0.490129153904608,0.498752816169865,0.441298178128349,0.442630496559156,0.437481743766116,0.413538062013487,0.391412280064955,0.327607557032423,0.319304308577901,0.31272001148929,0.2597952557837,0.251540221517124,0.208970595935881,0.197795945510433,0.150977959112077,0.129813488314221,0.156943579393691,0.132410723720066,0.133577282504336,0.12027591928222,0.129618423454538,0.121260009897969,0.122505136045922,0.122570626075089,0.0830984078196444,0.064464114718203,0.0444143719387036,-0.00359716893887096,-0.0051585655905253,0.000776610226815855,-0.0299441953798443,-0.0148038607484313,-0.00896070980637198,-0.017210962858484,-0.0464798538221443,-0.0391396624729436,-0.050209172105979,-0.057082588215847,-0.0615600317746683,-0.0437693003716859,-0.0481097195250273,-0.0765513892725345,-0.0726431091232635,-0.0586513390278025,-0.0708138645681737,-0.0697020474269605,-0.0808762398387248,-0.106072631282847,-0.123844233364658,-0.126109050001922,-0.137255931168931,-0.148957965195613,-0.15888767593317,-0.165329763155204,-0.211442292682644,-0.197997322710295,-0.227019362339126,-0.218785817514239,-0.233823694878779,-0.229623772703452,-0.254137114784625,-0.253946238662648,-0.264402470914018,-0.274774298491875,-0.27740857485791,-0.266043160371477,-0.287522068689271,-0.304039857170133,-0.271272690011788,-0.30163480540457,-0.302936823716607,-0.342285827319641,-0.328722436701575,-0.347197274571747,-0.354029697219629,-0.343955102615969,-0.360272112877603,-0.384224710660432,-0.375134722737657,-0.392082439620713,-0.38031887950425,-0.407429138832369,-0.417380582280727,-0.41985583106927,-0.42913611496593,-0.430956987211379,-0.445644571957214,-0.462665267307629,-0.451789875081364,-0.470337184547588,-0.474254801002293,-0.479980690438434,-0.523752959287465,-0.53191012317288,-0.541660121271414,-0.543443106970456,-0.562618779792046,-0.569398466777427,-0.611889828798828,-0.596583061946246,-0.620388851856458,-0.608075110276373,-0.616267400768962,-0.635228594398992,-0.651143302521492,-0.65142727242259,-0.67892486613469,-0.684780540896272,-0.688457826793413,-0.693036521743289,-0.708401931824772,-0.700018649194489,-0.729365786301409
"MM-0016-06",1.46864703552435,1.44283410449187,1.1570265150589,1.01793162288356,0.957865790128352,0.924566977107229,0.885170069317147,0.86311904435837,0.830490207747006,0.806978912349186,0.795404288538982,0.798427643635936,0.798583775724003,0.681626533477639,0.676994588284308,0.662372454151346,0.651700890047595,0.651278885519858,0.641705955704376,0.613552472613295,0.603736134035111,0.601963981672585,0.603799367143987,0.599934811667507,0.572586969570344,0.533405397147565,0.49509607316627,0.498544231116375,0.487382770232203,0.453792267025034,0.415681722008823,0.433757464673699,0.431055571706071,0.395327923995321,0.329495630708492,0.311871811016085,0.301659825411056,0.268527800514405,0.244456126843374,0.19573841725401,0.19573841725401,0.162479357946249,0.142621676047685,0.133251802448711,0.1267523381148,0.123179994433101,0.127668881791162,0.135274252324045,0.122975474542828,0.110627097837725,0.116099773998592,0.0777889546646087,0.0513346799808252,0.0503453971301502,0.0052435727805582,-0.00574618442131847,-0.0298806185196288,5.29503646680141e-05,-0.0235849393538619,-0.0340599785943265,-0.0301189691345103,-0.0255999936716824,-0.0290468384701343,-0.0575477411444067,-0.0407835001407273,-0.0555895958607886,-0.0467038944046196,-0.0417477041445595,-0.0440414215744056,-0.0729791935866171,-0.0819770048541724,-0.0657893770685156,-0.069873793910741,-0.111533296428519,-0.117498817945633,-0.107404258304149,-0.123238463235599,-0.157573173183253,-0.137600657535168,-0.166685782994536,-0.157167081807115,-0.191586779093301,-0.207969012436741,-0.213251343228986,-0.221877043633395,-0.205977546629213,-0.226217956252233,-0.244658402689442,-0.24865455986118,-0.247172639020921,-0.262091608853876,-0.294165219457121,-0.271909677298231,-0.273124744276399,-0.305403046479274,-0.267668531892236,-0.298364619049412,-0.320108031193863,-0.308547208792788,-0.346578266144983,-0.353800884542218,-0.356935941973441,-0.340219721855272,-0.367402023056244,-0.357431850736394,-0.389009886024703,-0.389180549050973,-0.382207138701951,-0.418273509992638,-0.403967613534829,-0.405354335892604,-0.437791517807328,-0.42497311192047,-0.448238298694576,-0.466510321754702,-0.429405350361482,-0.475028891786085,-0.482308438631294,-0.493233391895455,-0.530864460113102,-0.544726068199727,-0.526351551443333,-0.554142144982448,-0.559389382047208,-0.58355603018874,-0.596701759401243,-0.565478298768785,-0.600700501970413,-0.615144253496959,-0.617500471787443,-0.615144253496959,-0.674646270753192,-0.682167673732448,-0.682396480506128,-0.662907986988643,-0.700173700371202,-0.690668586499458,-0.721360933590645,-0.717324361565704,-0.733810220542722
"MM-0017-06",1.47356102755487,1.44666361047292,1.14680620906056,1.01220429462219,0.961488392281441,0.909770976775096,0.882315238315692,0.867125886695444,0.825483629273768,0.807366368623147,0.803605400694262,0.805387163961284,0.798038533608709,0.697816533257178,0.68361591143837,0.677663416103071,0.643280258826051,0.633201273019716,0.635075432326584,0.623191934320363,0.607497712675785,0.604202701281813,0.603746152431937,0.599804150987683,0.572092632860842,0.541088676811601,0.48967530616564,0.496267960424668,0.493290951684425,0.458159000461006,0.44189648128046,0.434351778576636,0.399807199136744,0.38771683020699,0.330478911553753,0.328029119485225,0.31400116021814,0.243723512811566,0.25064777529886,0.196611110645136,0.193492302778123,0.146447755175103,0.152092172794781,0.144503580142498,0.135174685293364,0.126946969112728,0.121215318770667,0.118308588503158,0.113674580382234,0.122296061744378,0.122637106481385,0.0761658020297782,0.0682162069535819,0.0444113423011165,-0.00451710576537678,0.000889356525203944,-0.0202582919872931,-0.023673281843207,-0.0282227902343068,-0.0154837644568762,-0.0273640525258889,-0.0377846160736484,-0.0560312088231134,-0.0411261950702126,-0.0544696102438973,-0.0657953777569977,-0.0561671153196528,-0.0493268191012657,-0.0650408936854037,-0.0735099772523284,-0.0512860806137381,-0.0660698767979744,-0.0833773354725889,-0.0842156756083181,-0.100350171524698,-0.114153358674006,-0.125451277225209,-0.151348183513607,-0.141752394481768,-0.15037698325797,-0.158398917793312,-0.188349968576389,-0.193560136278418,-0.195667454131434,-0.231540390365176,-0.223635210858062,-0.225726420499756,-0.241142547306008,-0.254974481976294,-0.255720905398881,-0.256218830720374,-0.275410704081605,-0.266565189181094,-0.26967326006062,-0.294115609505348,-0.299822005761287,-0.295323339120749,-0.312386519712875,-0.331176401601613,-0.319612494051981,-0.342513575398445,-0.341428289952314,-0.351055975581833,-0.34350945615614,-0.381636564614531,-0.359764037392435,-0.395661242512285,-0.40998221387354,-0.400731810659174,-0.416099628688261,-0.427462274202794,-0.450380774337322,-0.440950527887307,-0.430125654322212,-0.438457382741507,-0.441350008567741,-0.45817236447628,-0.482958947349254,-0.484313608109743,-0.514697568218667,-0.529533510918155,-0.552375883389646,-0.565408311411489,-0.580103569309837,-0.588516180145825,-0.592458671337752,-0.615256368436411,-0.623611633085151,-0.620022253782794,-0.633852069541189,-0.619664023436852,-0.648367174660184,-0.65812094048655,-0.665968025655335,-0.674255365903904,-0.682230596478275,-0.714258127306534,-0.716623126438029,-0.715439927719835,-0.729731556441495
"MM-0018-06",1.47051992073667,1.44383263029755,1.14778762914973,1.01183128443607,0.946424800456753,0.916621420068146,0.875449438892344,0.855351015697017,0.828031695665075,0.795111254800872,0.804138328228157,0.813220608632329,0.786665346714786,0.68590930048931,0.692028587581307,0.673713553725733,0.674338602578024,0.645897663149372,0.627569358341552,0.618855780809072,0.610690101563689,0.592589109694863,0.60400865523544,0.599347033707647,0.584589747831802,0.540483572714535,0.480547949130337,0.480263481083662,0.478839925751675,0.461935416897956,0.455102505236422,0.438283024223242,0.406888396850952,0.383292289578842,0.318321769883838,0.320493807161144,0.310092192297167,0.265901026699262,0.253366867096734,0.209647712222933,0.185045219258656,0.155632284833738,0.146868679838683,0.130184942843647,0.128905524467714,0.141560107318917,0.133946365870609,0.142092234509868,0.118678893739821,0.116975605983448,0.126409318077944,0.0749169111627133,0.061960858632693,0.0337570457592671,0.00267269926012403,-0.00947942690291104,-0.00971159809151079,-0.0275162227250174,-0.014910849317971,-0.0246838054104801,-0.0403623275379879,-0.0443607335046838,-0.0465265387069547,-0.038369103836418,-0.0423595321163841,-0.0693498644112411,-0.053699072176097,-0.0544272570053916,-0.0700895398096666,-0.0482947436363874,-0.0636971233525916,-0.0903543309453942,-0.0818329761238488,-0.0861681225547324,-0.10471996586053,-0.0970044669901053,-0.118863260802605,-0.163888078045191,-0.124490250501597,-0.144747881895452,-0.169956662404712,-0.196843467520425,-0.200677218534213,-0.193024358039348,-0.2181610074665,-0.23517983080908,-0.232564943841409,-0.264603847720299,-0.245904316945231,-0.252591989392247,-0.265603048442922,-0.28682025170731,-0.266103023454589,-0.270714560449142,-0.29966663360473,-0.2974968750431,-0.28020478816278,-0.319936891944407,-0.33825866564406,-0.32873631262349,-0.341165487952467,-0.346137396162525,-0.365281447432197,-0.350045771564348,-0.385137091375619,-0.368157237490677,-0.384799158395775,-0.399891643455236,-0.397607494449347,-0.417889360449803,-0.432429954347235,-0.410813175247729,-0.433848394301369,-0.467162761266127,-0.449705656527674,-0.454403611322592,-0.46130979979453,-0.485303568487296,-0.472681200679865,-0.512699083431358,-0.548133297225458,-0.523120535099881,-0.568089762106583,-0.580202873807994,-0.596631765446067,-0.586246018143262,-0.572971789703892,-0.602215252871767,-0.635084399482839,-0.616028016526921,-0.636966684842752,-0.632628283244154,-0.642489152009709,-0.66937010889741,-0.684301386971984,-0.688717749895199,-0.725718706310166,-0.702703991869939,-0.724768888287199,-0.70177577398151
"MM-0019-06",1.47310680244105,1.44544582769001,1.14408958660325,1.01082003752592,0.962945229691097,0.899400402263035,0.862564011832159,0.851807588135397,0.829407158668181,0.808295773414445,0.80649342988059,0.805673107721431,0.782370545086414,0.689420796177632,0.687452291604955,0.679663416226426,0.661692299222573,0.65102078843473,0.634082692292925,0.59669454163125,0.597907479785349,0.607891815750623,0.602141214814661,0.606423876606661,0.570876962338129,0.527537907060949,0.485103944461128,0.482310751990971,0.481024772767642,0.460684570074926,0.437474056778596,0.430412496907415,0.420248750496717,0.381459089858096,0.319720669639048,0.32742903191134,0.318118390499743,0.245906854368837,0.249539051059465,0.200758427918842,0.16817562300364,0.167243704737903,0.158294633567456,0.149370221351351,0.122108925467844,0.140365446272353,0.130956631005778,0.122758979661916,0.128698201267016,0.110115759474191,0.129881824367485,0.0810701522777597,0.0733621113937897,0.0407467537028667,-0.0188350309146212,0.012851274637498,-0.0190846253250037,-0.0351896538381018,-0.0272305441705329,-0.0340487524023105,-0.0438521283880942,-0.0244660287129648,-0.0425735193403538,-0.0322766000397845,-0.0542695591035471,-0.045388620367711,-0.0616659465499678,-0.0614054959689936,-0.0500123121395504,-0.0466708362120576,-0.0569881833425399,-0.079139950908762,-0.059194400576394,-0.0813956408454963,-0.106958717195485,-0.114344881263214,-0.115306353763626,-0.134032193956318,-0.140352883585729,-0.149411685802693,-0.177968572952663,-0.162579186771129,-0.181779776627747,-0.228376724216364,-0.22622486356431,-0.249210811119206,-0.20661192017402,-0.248425573544504,-0.250311180639965,-0.258999332597601,-0.270167285301863,-0.252830867012419,-0.287972870632758,-0.284223579420281,-0.27113036723826,-0.261063972416225,-0.284549047283202,-0.311771713229809,-0.30278064366995,-0.311437265066155,-0.345448365028236,-0.344929558272111,-0.360436446229428,-0.368723542937635,-0.394368272953931,-0.402210020077061,-0.38496664883079,-0.374761565188884,-0.391647182839571,-0.431563790245013,-0.413811291892425,-0.429492031334663,-0.440464521291263,-0.424050606894231,-0.448294218504223,-0.461999673842562,-0.464334759550408,-0.491787851270994,-0.481825625025902,-0.52538563623717,-0.547580852214596,-0.576580843861451,-0.543776959208594,-0.577016858692861,-0.584019075487026,-0.610497427367032,-0.599286547617814,-0.589303103633632,-0.612754764668683,-0.626865148987104,-0.63330343289607,-0.645137890543073,-0.654047679847511,-0.680537714652922,-0.686115514975711,-0.685386208999543,-0.724538880725289,-0.70155510607855,-0.702296304383023,-0.747804662342436
"MM-0020-06",1.46739355234127,1.4456331468321,1.13910624002881,1.00974256344587,0.951519282344483,0.912657639920027,0.888038453383118,0.85789322482653,0.83267923219123,0.810045194403339,0.806951354748712,0.801958971615771,0.788776396408819,0.68514863109618,0.688860483640047,0.682144122075876,0.654334979360229,0.645302722548974,0.64237160174012,0.611905669328458,0.595292301974314,0.608132588447491,0.599965127981316,0.592244928401708,0.576135619856776,0.532398012392455,0.49964702329559,0.494101617983862,0.491525956547067,0.449703157979903,0.43980739913392,0.42621597193038,0.42061326148464,0.38640561128497,0.316888985733724,0.323775166375888,0.309227155211579,0.250367347560201,0.242030330631822,0.209730369148941,0.183241452837431,0.157833635137326,0.152311692678871,0.136101794509986,0.114661463272117,0.135777066466868,0.132523973162103,0.129369224829037,0.128115442877338,0.122755552557093,0.125603153188944,0.0785804423942125,0.0751930414229935,0.0525672470930818,-0.020197656920768,0.011987884468347,-0.0214004551539606,-0.0237469064319091,-0.0336369216437848,-0.00956227143995303,-0.0244455631340879,-0.0366552587135756,-0.0523423633158213,-0.0383933260345035,-0.054500708115242,-0.0517545314188128,-0.0488856502700603,-0.052146380953606,-0.0583712151284406,-0.0578455218583525,-0.0790918395720155,-0.0841374286676624,-0.080703659934402,-0.0890730392414403,-0.106231747125439,-0.108095166002054,-0.122778287038088,-0.15237424384297,-0.142244483026161,-0.143531944758966,-0.187798288714216,-0.190870257563207,-0.187125215361205,-0.202949522657866,-0.215330269261892,-0.218719580779422,-0.230126991176112,-0.249672100707995,-0.267579191804677,-0.248558514846816,-0.259670184392518,-0.273919130134038,-0.286142917435061,-0.289201655817842,-0.283834399631869,-0.282517635389271,-0.290112817612089,-0.313759735315457,-0.311048099046672,-0.313929456972347,-0.333382489099563,-0.368968417685385,-0.328548225541169,-0.361464362461553,-0.35092909614603,-0.362622027669432,-0.376709927227633,-0.39891377239054,-0.397436530869939,-0.40280194614657,-0.453016926015598,-0.437628284571233,-0.455164944806748,-0.431500345058085,-0.466073607844232,-0.447569971589302,-0.485429694538301,-0.476203796768126,-0.493014298830008,-0.5345725301979,-0.518615861594802,-0.558344931392045,-0.542007508685418,-0.578043532889733,-0.601300395054,-0.597123609617369,-0.578375152856291,-0.591506879506328,-0.598025221309237,-0.632786392510372,-0.634422097980809,-0.667106687800294,-0.667590071495505,-0.678528440158307,-0.680363190841186,-0.689464225249877,-0.707792772745509,-0.704275623032643,-0.721348437341233,-0.719309700651388
