"clr_col","met_label","rho","p_val","FDR","name"
"X1343_CLR","METAB_C18_006",-0.1,0.53925338025447,0.953903699734449,"Streptococcus vestibularis"
"X1343_CLR","METAB_C18_014",-0.051594746716698,0.751868094369384,0.986051689208155,"Streptococcus vestibularis"
"X1343_CLR","METAB_C18_019",0.172232645403377,0.287908863233421,0.947216860388394,"Streptococcus vestibularis"
"X1343_CLR","METAB_C18_020",-0.282551594746717,0.0773051162978686,0.83439015852843,"Streptococcus vestibularis"
"X1343_CLR","METAB_C18_021",-0.0677298311444653,0.677955116378242,0.964529873322954,"Streptococcus vestibularis"
"X1343_CLR","METAB_C18_033",0.0403377110694184,0.804808548332127,0.986051689208155,"Streptococcus vestibularis"
"X1343_CLR","METAB_C18_036",0.0390243902439024,0.811046270731769,0.986051689208155,"Streptococcus vestibularis"
"X1343_CLR","METAB_C18_003",0.222138836772983,0.168307554824962,0.90506009931944,"Streptococcus vestibularis"
"X1343_CLR","METAB_C18_044",-0.163789868667917,0.312547706502203,0.947216860388394,"Streptococcus vestibularis"
"X1343_CLR","METAB_C18_050",-0.124015009380863,0.445810139989998,0.953903699734449,"Streptococcus vestibularis"
"X1343_CLR","METAB_HILIC_011",0.00825515947467167,0.959679778920516,0.992912136690699,"Streptococcus vestibularis"
"X1343_CLR","METAB_HILIC_025",-0.134333958724203,0.408567517571168,0.951336044563524,"Streptococcus vestibularis"
"X1343_CLR","METAB_HILIC_030",0.106191369606004,0.514295190396102,0.953903699734449,"Streptococcus vestibularis"
"X1343_CLR","METAB_HILIC_034",0.0150093808630394,0.926759548431165,0.986051689208155,"Streptococcus vestibularis"
"X1343_CLR","METAB_HILIC_015",-0.0469043151969981,0.773805768800952,0.986051689208155,"Streptococcus vestibularis"
"X1343_CLR","METAB_HILIC_017",0.0118198874296435,0.942293546427651,0.988122691231804,"Streptococcus vestibularis"
"X1343_CLR","METAB_HILIC_010",0.295121951219512,0.0644945742720232,0.83439015852843,"Streptococcus vestibularis"
"X1343_CLR","METAB_HILIC_037",-0.229080675422139,0.155061266142132,0.891253043231355,"Streptococcus vestibularis"
"X1343_CLR","METAB_HILIC_028",-0.129268292682927,0.426623157128043,0.953903699734449,"Streptococcus vestibularis"
"X1343_CLR","METAB_HILIC_036",0.2,0.215957892720908,0.919039774951195,"Streptococcus vestibularis"
"X1343_CLR","METAB_HILIC_039",-0.160412757973734,0.322765536815647,0.947216860388394,"Streptococcus vestibularis"
"X1345_CLR","METAB_C18_035",-0.177485928705441,0.273231203441197,0.947216860388394,"Streptococcus ferus"
"X1345_CLR","METAB_C18_006",0.0979362101313321,0.547700198603687,0.953903699734449,"Streptococcus ferus"
"X1345_CLR","METAB_C18_014",-0.168855534709193,0.29760904586773,0.947216860388394,"Streptococcus ferus"
"X1345_CLR","METAB_C18_019",0.106191369606004,0.514295190396102,0.953903699734449,"Streptococcus ferus"
"X1345_CLR","METAB_C18_020",-0.0333958724202627,0.837905449415709,0.986051689208155,"Streptococcus ferus"
"X1345_CLR","METAB_C18_021",-0.0772983114446529,0.635438892605592,0.953903699734449,"Streptococcus ferus"
"X1345_CLR","METAB_C18_033",0.227767354596623,0.157507133230169,0.89326254583474,"Streptococcus ferus"
"X1345_CLR","METAB_C18_036",-0.143527204502814,0.376940165121583,0.947927445583036,"Streptococcus ferus"
"X1345_CLR","METAB_C18_003",0.240525328330206,0.134908101900783,0.860472613425389,"Streptococcus ferus"
"X1345_CLR","METAB_C18_044",-0.0990619136960601,0.543085065885051,0.953903699734449,"Streptococcus ferus"
"X1345_CLR","METAB_C18_050",0.0838649155722327,0.606904575773607,0.953903699734449,"Streptococcus ferus"
"X1345_CLR","METAB_HILIC_011",-0.239962476547842,0.135851364420527,0.860472613425389,"Streptococcus ferus"
"X1345_CLR","METAB_HILIC_025",0.0727954971857411,0.655313406443739,0.953903699734449,"Streptococcus ferus"
"X1345_CLR","METAB_HILIC_030",0.051031894934334,0.754490852864471,0.986051689208155,"Streptococcus ferus"
"X1345_CLR","METAB_HILIC_034",0.266604127579737,0.0963252345960648,0.83439015852843,"Streptococcus ferus"
"X1345_CLR","METAB_HILIC_015",-0.138086303939963,0.395479430439336,0.949211710938692,"Streptococcus ferus"
"X1345_CLR","METAB_HILIC_017",0.115572232645403,0.47761119425532,0.953903699734449,"Streptococcus ferus"
"X1345_CLR","METAB_HILIC_010",0.172795497185741,0.286312303039019,0.947216860388394,"Streptococcus ferus"
"X1345_CLR","METAB_HILIC_037",-0.0530956848030019,0.744887579427768,0.986051689208155,"Streptococcus ferus"
"X1345_CLR","METAB_HILIC_028",-0.170731707317073,0.29219448215942,0.947216860388394,"Streptococcus ferus"
"X1345_CLR","METAB_HILIC_036",-0.167354596622889,0.301986732971476,0.947216860388394,"Streptococcus ferus"
"X1345_CLR","METAB_HILIC_039",0.0881801125703565,0.588458483837432,0.953903699734449,"Streptococcus ferus"
"X1443109_CLR","METAB_C18_035",0.135834896810507,0.403302848317625,0.949473126297584,"Clostridium sp. K25"
"X1443109_CLR","METAB_C18_006",0.0120075046904315,0.941379142420526,0.988122691231804,"Clostridium sp. K25"
"X1443109_CLR","METAB_C18_014",0.299249530956848,0.0606762964396291,0.83439015852843,"Clostridium sp. K25"
"X1443109_CLR","METAB_C18_019",-0.0975609756097561,0.549242701334347,0.953903699734449,"Clostridium sp. K25"
"X1443109_CLR","METAB_C18_020",-0.0210131332082552,0.897596149212633,0.986051689208155,"Clostridium sp. K25"
"X1443109_CLR","METAB_C18_021",0.0204502814258912,0.900325178547969,0.986051689208155,"Clostridium sp. K25"
"X1443109_CLR","METAB_C18_033",-0.317073170731707,0.0462036389347093,0.83439015852843,"Clostridium sp. K25"
"X1443109_CLR","METAB_C18_036",0.188555347091933,0.243937395254438,0.928142933208911,"Clostridium sp. K25"
"X1443109_CLR","METAB_C18_003",-0.000375234521575985,0.998166514800666,1,"Clostridium sp. K25"
"X1443109_CLR","METAB_C18_044",-0.119512195121951,0.462624581679594,0.953903699734449,"Clostridium sp. K25"
"X1443109_CLR","METAB_C18_050",0.0784240150093809,0.63050871187074,0.953903699734449,"Clostridium sp. K25"
"X1443109_CLR","METAB_HILIC_011",0.0609756097560976,0.708580664163281,0.978516155273102,"Clostridium sp. K25"
"X1443109_CLR","METAB_HILIC_025",0.0418386491557223,0.797694320650826,0.986051689208155,"Clostridium sp. K25"
"X1443109_CLR","METAB_HILIC_030",0.15797373358349,0.330273588920726,0.947216860388394,"Clostridium sp. K25"
"X1443109_CLR","METAB_HILIC_034",0.00281425891181989,0.986249502820627,0.9970840706605,"Clostridium sp. K25"
"X1443109_CLR","METAB_HILIC_015",-0.0311444652908068,0.848701898522815,0.986051689208155,"Clostridium sp. K25"
"X1443109_CLR","METAB_HILIC_017",0.302439024390244,0.0578507648896614,0.83439015852843,"Clostridium sp. K25"
"X1443109_CLR","METAB_HILIC_010",-0.0654784240150094,0.688109899685906,0.971270168140725,"Clostridium sp. K25"
"X1443109_CLR","METAB_HILIC_037",-0.0726078799249531,0.656146741321142,0.953903699734449,"Clostridium sp. K25"
"X1443109_CLR","METAB_HILIC_028",-0.0275797373358349,0.865851375476089,0.986051689208155,"Clostridium sp. K25"
"X1443109_CLR","METAB_HILIC_036",0.366604127579737,0.0199787423813123,0.757906330111957,"Clostridium sp. K25"
"X1443109_CLR","METAB_HILIC_039",0.0373358348968105,0.819083100404856,0.986051689208155,"Clostridium sp. K25"
"X1463165_CLR","METAB_C18_035",0.0317073170731707,0.846000151021989,0.986051689208155,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_C18_006",0.184990619136961,0.253129890875158,0.928142933208911,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_C18_014",0.262476547842402,0.101789564055994,0.83439015852843,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_C18_019",-0.281801125703565,0.0781286624507917,0.83439015852843,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_C18_020",0.0904315196998124,0.578934261067062,0.953903699734449,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_C18_021",0.366041275797373,0.0201843105396611,0.757906330111957,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_C18_033",0.0150093808630394,0.926759548431165,0.986051689208155,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_C18_036",0.175234521575985,0.279460326516559,0.947216860388394,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_C18_003",-0.0690431519699813,0.67205718317729,0.959222556749688,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_C18_044",0.0180112570356473,0.912163653395927,0.986051689208155,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_C18_050",0.0174484052532833,0.914898362267865,0.986051689208155,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_HILIC_011",-0.196622889305816,0.223972465037119,0.919039774951195,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_HILIC_025",-0.121763602251407,0.45417525189453,0.953903699734449,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_HILIC_030",-0.0305816135084428,0.851405353208203,0.986051689208155,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_HILIC_034",-0.142589118198874,0.380099326267764,0.947927445583036,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_HILIC_015",0.0450281425891182,0.782630694222183,0.986051689208155,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_HILIC_017",0.133020637898687,0.413206150385523,0.953903699734449,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_HILIC_010",-0.00844277673545966,0.958764185146532,0.992912136690699,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_HILIC_037",0.16360225140713,0.313109937128957,0.947216860388394,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_HILIC_028",-0.153095684803002,0.345612163885367,0.947927445583036,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_HILIC_036",0.278424015009381,0.0819197612695114,0.83439015852843,"Klebsiella quasipneumoniae"
"X1463165_CLR","METAB_HILIC_039",0.19249530956848,0.234042201861647,0.927446737811995,"Klebsiella quasipneumoniae"
"X1501_CLR","METAB_C18_035",0.0116322701688555,0.94320802344854,0.988122691231804,"Clostridium pasteurianum"
"X1501_CLR","METAB_C18_006",0.265853658536585,0.0973016154824867,0.83439015852843,"Clostridium pasteurianum"
"X1501_CLR","METAB_C18_014",0.107692307692308,0.50833282346276,0.953903699734449,"Clostridium pasteurianum"
"X1501_CLR","METAB_C18_019",-0.384990619136961,0.0141645317233309,0.757906330111957,"Clostridium pasteurianum"
"X1501_CLR","METAB_C18_020",0.134333958724203,0.408567517571168,0.951336044563524,"Clostridium pasteurianum"
"X1501_CLR","METAB_C18_021",0.262288930581614,0.102043454265234,0.83439015852843,"Clostridium pasteurianum"
"X1501_CLR","METAB_C18_033",0.100375234521576,0.53772435506965,0.953903699734449,"Clostridium pasteurianum"
"X1501_CLR","METAB_C18_036",-0.0363977485928706,0.823555957721984,0.986051689208155,"Clostridium pasteurianum"
"X1501_CLR","METAB_C18_003",-0.108067542213884,0.506847688874387,0.953903699734449,"Clostridium pasteurianum"
"X1501_CLR","METAB_C18_044",-0.113696060037523,0.484836205346361,0.953903699734449,"Clostridium pasteurianum"
"X1501_CLR","METAB_C18_050",0.0913696060037524,0.574986459141657,0.953903699734449,"Clostridium pasteurianum"
"X1501_CLR","METAB_HILIC_011",-0.242213883677298,0.132107465704885,0.860472613425389,"Clostridium pasteurianum"
"X1501_CLR","METAB_HILIC_025",-0.025891181988743,0.873996519912365,0.986051689208155,"Clostridium pasteurianum"
"X1501_CLR","METAB_HILIC_030",0.0863039399624766,0.596447985195626,0.953903699734449,"Clostridium pasteurianum"
"X1501_CLR","METAB_HILIC_034",0.139774859287054,0.38967008481797,0.947927445583036,"Clostridium pasteurianum"
"X1501_CLR","METAB_HILIC_015",-0.124202626641651,0.44511687235429,0.953903699734449,"Clostridium pasteurianum"
"X1501_CLR","METAB_HILIC_017",0.1093808630394,0.501667009804957,0.953903699734449,"Clostridium pasteurianum"
"X1501_CLR","METAB_HILIC_010",0.0707317073170732,0.664502547730569,0.953903699734449,"Clostridium pasteurianum"
"X1501_CLR","METAB_HILIC_037",0.0384615384615385,0.813723133576429,0.986051689208155,"Clostridium pasteurianum"
"X1501_CLR","METAB_HILIC_028",-0.0075046904315197,0.963342652996148,0.992912136690699,"Clostridium pasteurianum"
"X1501_CLR","METAB_HILIC_036",0.0812382739212008,0.618252512926207,0.953903699734449,"Clostridium pasteurianum"
"X1501_CLR","METAB_HILIC_039",0.295872420262664,0.0637865398233699,0.83439015852843,"Clostridium pasteurianum"
"X1502_CLR","METAB_C18_035",0.102063789868668,0.530869714700719,0.953903699734449,"Clostridium perfringens"
"X1502_CLR","METAB_C18_006",-0.297560975609756,0.0622159878659899,0.83439015852843,"Clostridium perfringens"
"X1502_CLR","METAB_C18_014",-0.0818011257035648,0.615813321298885,0.953903699734449,"Clostridium perfringens"
"X1502_CLR","METAB_C18_019",0.120262664165103,0.459798828196988,0.953903699734449,"Clostridium perfringens"
"X1502_CLR","METAB_C18_020",-0.118574108818011,0.466169807814994,0.953903699734449,"Clostridium perfringens"
"X1502_CLR","METAB_C18_021",-0.166791744840525,0.303638914984824,0.947216860388394,"Clostridium perfringens"
"X1502_CLR","METAB_C18_033",-0.0778611632270169,0.632971845824426,0.953903699734449,"Clostridium perfringens"
"X1502_CLR","METAB_C18_036",-0.143714821763602,0.376310203496798,0.947927445583036,"Clostridium perfringens"
"X1502_CLR","METAB_C18_003",-0.249343339587242,0.120757670610191,0.856502423587635,"Clostridium perfringens"
"X1502_CLR","METAB_C18_044",0.215759849906191,0.181181569232758,0.905468283215174,"Clostridium perfringens"
"X1502_CLR","METAB_C18_050",-0.099624765478424,0.540784493200877,0.953903699734449,"Clostridium perfringens"
"X1502_CLR","METAB_HILIC_011",0.130018761726079,0.423920430721282,0.953903699734449,"Clostridium perfringens"
"X1502_CLR","METAB_HILIC_025",-0.0348968105065666,0.830723930988654,0.986051689208155,"Clostridium perfringens"
"X1502_CLR","METAB_HILIC_030",-0.0808630393996248,0.619880889343175,0.953903699734449,"Clostridium perfringens"
"X1502_CLR","METAB_HILIC_034",-0.240525328330206,0.134908101900783,0.860472613425389,"Clostridium perfringens"
"X1502_CLR","METAB_HILIC_015",0.15046904315197,0.354048889131141,0.947927445583036,"Clostridium perfringens"
"X1502_CLR","METAB_HILIC_017",0.0660412757973734,0.685566054081926,0.96982514967687,"Clostridium perfringens"
"X1502_CLR","METAB_HILIC_010",-0.183302063789869,0.257564018952897,0.937266807913505,"Clostridium perfringens"
"X1502_CLR","METAB_HILIC_037",-0.0553470919324578,0.734454568730975,0.986051689208155,"Clostridium perfringens"
"X1502_CLR","METAB_HILIC_028",0.0454033771106942,0.780863520955924,0.986051689208155,"Clostridium perfringens"
"X1502_CLR","METAB_HILIC_036",-0.0696060037523452,0.669535391822648,0.957765874401008,"Clostridium perfringens"
"X1502_CLR","METAB_HILIC_039",-0.0288930581613509,0.859525661489978,0.986051689208155,"Clostridium perfringens"
"X1520_CLR","METAB_C18_035",-0.0217636022514071,0.893959256653462,0.986051689208155,"Clostridium beijerinckii"
"X1520_CLR","METAB_C18_006",-0.0399624765478424,0.806589556031737,0.986051689208155,"Clostridium beijerinckii"
"X1520_CLR","METAB_C18_014",0.10562851782364,0.516540040814159,0.953903699734449,"Clostridium beijerinckii"
"X1520_CLR","METAB_C18_019",-0.050281425891182,0.757992091399125,0.986051689208155,"Clostridium beijerinckii"
"X1520_CLR","METAB_C18_020",-0.107692307692308,0.50833282346276,0.953903699734449,"Clostridium beijerinckii"
"X1520_CLR","METAB_C18_021",0.0382739212007505,0.814615887086545,0.986051689208155,"Clostridium beijerinckii"
"X1520_CLR","METAB_C18_033",0.161163227016886,0.320477039197338,0.947216860388394,"Clostridium beijerinckii"
"X1520_CLR","METAB_C18_036",0.0784240150093809,0.63050871187074,0.953903699734449,"Clostridium beijerinckii"
"X1520_CLR","METAB_C18_003",-0.147842401500938,0.362609330747244,0.947927445583036,"Clostridium beijerinckii"
"X1520_CLR","METAB_C18_044",0.115009380863039,0.479772742068736,0.953903699734449,"Clostridium beijerinckii"
"X1520_CLR","METAB_C18_050",-0.0442776735459662,0.78616826462704,0.986051689208155,"Clostridium beijerinckii"
"X1520_CLR","METAB_HILIC_011",0.102439024390244,0.529352263176986,0.953903699734449,"Clostridium beijerinckii"
"X1520_CLR","METAB_HILIC_025",-0.0461538461538462,0.77733244004883,0.986051689208155,"Clostridium beijerinckii"
"X1520_CLR","METAB_HILIC_030",-0.0964352720450282,0.553882510731863,0.953903699734449,"Clostridium beijerinckii"
"X1520_CLR","METAB_HILIC_034",0.0707317073170732,0.664502547730569,0.953903699734449,"Clostridium beijerinckii"
"X1520_CLR","METAB_HILIC_015",0.051031894934334,0.754490852864471,0.986051689208155,"Clostridium beijerinckii"
"X1520_CLR","METAB_HILIC_017",-0.0198874296435272,0.903055339437561,0.986051689208155,"Clostridium beijerinckii"
"X1520_CLR","METAB_HILIC_010",0.0797373358348968,0.624776741243059,0.953903699734449,"Clostridium beijerinckii"
"X1520_CLR","METAB_HILIC_037",-0.127767354596623,0.432057435753233,0.953903699734449,"Clostridium beijerinckii"
"X1520_CLR","METAB_HILIC_028",-0.0176360225140713,0.913986683638556,0.986051689208155,"Clostridium beijerinckii"
"X1520_CLR","METAB_HILIC_036",0.289118198874297,0.070385424411688,0.83439015852843,"Clostridium beijerinckii"
"X1520_CLR","METAB_HILIC_039",0.0557223264540338,0.732720241389078,0.986051689208155,"Clostridium beijerinckii"
"X1814128_CLR","METAB_C18_035",0.0266416510318949,0.870374822166117,0.986051689208155,"Streptococcus halotolerans"
"X1814128_CLR","METAB_C18_006",-0.171482176360225,0.290046558601396,0.947216860388394,"Streptococcus halotolerans"
"X1814128_CLR","METAB_C18_014",0.176547842401501,0.275815503673545,0.947216860388394,"Streptococcus halotolerans"
"X1814128_CLR","METAB_C18_019",-0.0848030018761726,0.602873505627388,0.953903699734449,"Streptococcus halotolerans"
"X1814128_CLR","METAB_C18_020",-0.0166979362101313,0.91854614015118,0.986051689208155,"Streptococcus halotolerans"
"X1814128_CLR","METAB_C18_021",0.248968105065666,0.121336131664633,0.856502423587635,"Streptococcus halotolerans"
"X1814128_CLR","METAB_C18_033",-0.15140712945591,0.351021547327462,0.947927445583036,"Streptococcus halotolerans"
"X1814128_CLR","METAB_C18_036",-0.0435272045028143,0.789710077681119,0.986051689208155,"Streptococcus halotolerans"
"X1814128_CLR","METAB_C18_003",0.25797373358349,0.108017420207447,0.83439015852843,"Streptococcus halotolerans"
"X1814128_CLR","METAB_C18_044",0.0772983114446529,0.635438892605593,0.953903699734449,"Streptococcus halotolerans"
"X1814128_CLR","METAB_C18_050",0.0969981238273921,0.551560304564817,0.953903699734449,"Streptococcus halotolerans"
"X1814128_CLR","METAB_HILIC_011",0.133395872420263,0.411877781576252,0.953903699734449,"Streptococcus halotolerans"
"X1814128_CLR","METAB_HILIC_025",-0.0831144465290807,0.610137726741783,0.953903699734449,"Streptococcus halotolerans"
"X1814128_CLR","METAB_HILIC_030",0.0714821763602252,0.661155349840057,0.953903699734449,"Streptococcus halotolerans"
"X1814128_CLR","METAB_HILIC_034",-0.237523452157599,0.139995374792124,0.860472613425389,"Streptococcus halotolerans"
"X1814128_CLR","METAB_HILIC_015",0.15703564727955,0.333189956267034,0.947216860388394,"Streptococcus halotolerans"
"X1814128_CLR","METAB_HILIC_017",-0.103001876172608,0.527080063606152,0.953903699734449,"Streptococcus halotolerans"
"X1814128_CLR","METAB_HILIC_010",0.118574108818011,0.466169807814994,0.953903699734449,"Streptococcus halotolerans"
"X1814128_CLR","METAB_HILIC_037",-0.075797373358349,0.642036642073822,0.953903699734449,"Streptococcus halotolerans"
"X1814128_CLR","METAB_HILIC_028",0.234896810506567,0.144561755036915,0.870098110505204,"Streptococcus halotolerans"
"X1814128_CLR","METAB_HILIC_036",0.280487804878049,0.0795863458921432,0.83439015852843,"Streptococcus halotolerans"
"X1814128_CLR","METAB_HILIC_039",0.296060037523452,0.063610497531985,0.83439015852843,"Streptococcus halotolerans"
"X1839799_CLR","METAB_C18_035",0.0163227016885554,0.920370651088189,0.986051689208155,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_C18_006",-0.19437148217636,0.229427537134231,0.920596029507165,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_C18_014",0.0358348968105066,0.826242324956272,0.986051689208155,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_C18_019",-0.229831144465291,0.1536761178681,0.891253043231355,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_C18_020",-0.0431519699812383,0.79148255420287,0.986051689208155,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_C18_021",-0.0148217636022514,0.927672627558397,0.986051689208155,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_C18_033",-0.0724202626641651,0.65698048714122,0.953903699734449,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_C18_036",0.136585365853659,0.400685211571343,0.949473126297584,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_C18_003",0.203001876172608,0.209002143935994,0.919039774951195,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_C18_044",0.00356472795497186,0.982583203827789,0.9970840706605,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_C18_050",-0.0153846153846154,0.924933669068195,0.986051689208155,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_HILIC_011",-0.0718574108818012,0.659484181538281,0.953903699734449,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_HILIC_025",-0.146153846153846,0.368177575374923,0.947927445583036,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_HILIC_030",0.000938086303939963,0.995416307331396,1,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_HILIC_034",-0.10656660412758,0.51280133362138,0.953903699734449,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_HILIC_015",0.075046904315197,0.645345756651071,0.953903699734449,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_HILIC_017",0.246904315196998,0.124554911467447,0.856502423587635,"Streptococcus sp. FDAARGOS_192"
"X1839799_CLR","METAB_HILIC_010",0.050656660412758,0.756240871623167,0.986051689208155,"Streptococcus sp. FDAARGOS_192"
