"merge_id_dyad","X1216932_CLR","X238834_CLR","X1155388_CLR","X2058152_CLR","X102684_CLR","X68892_CLR","X59310_CLR","X1316412_CLR","X2725997_CLR","X2697371_CLR","X571_CLR","X704125_CLR","X254785_CLR","X151276_CLR","X33043_CLR","X2598457_CLR","X2849865_CLR","X1259973_CLR","X1680_CLR","X2507159_CLR","X2742673_CLR","X1977566_CLR","X33038_CLR","X1912897_CLR","X1349_CLR","X29466_CLR","X1502_CLR","X36839_CLR","X2682455_CLR","X1329812_CLR","X1501_CLR","X1686399_CLR","X1338_CLR","X2850492_CLR","X197614_CLR","X1303_CLR","X1827481_CLR","X1328_CLR","X885040_CLR","X39778_CLR","X246787_CLR","X42895_CLR","X823_CLR","X182773_CLR","X400065_CLR","X1334_CLR","X2027919_CLR","X1343_CLR","X2742672_CLR","X332101_CLR","X376805_CLR","X299767_CLR","X1691_CLR","X2798729_CLR","X2715212_CLR","X371601_CLR","X2420308_CLR","X623_CLR","X2897413_CLR","X1839799_CLR","X550_CLR","X2781599_CLR","X360422_CLR","X2742639_CLR","X2912630_CLR","X576_CLR","X28116_CLR","X2912629_CLR","X2686210_CLR","X1940319_CLR","X2212991_CLR","X248315_CLR","X1302_CLR","X1463165_CLR","X333367_CLR","X137838_CLR","X2857061_CLR","X2565914_CLR","X2382163_CLR","X2985571_CLR","X1548_CLR","X2873296_CLR","X2500132_CLR","X564_CLR","X1156431_CLR","X158836_CLR","X2596949_CLR","X45634_CLR","X1314_CLR","X1322_CLR","X2860337_CLR","X2044467_CLR","X1307_CLR","X438033_CLR","X2785531_CLR","X1561_CLR","X84023_CLR","X2843318_CLR","X36745_CLR","X166486_CLR","X1519_CLR","X1310_CLR","X2894203_CLR","X1494_CLR","X2763062_CLR","X548_CLR","X84022_CLR","X2976431_CLR","X2587529_CLR","X2021971_CLR","X2972764_CLR","X674529_CLR","X1345_CLR","X820_CLR","X29341_CLR","X418240_CLR","X2912628_CLR","X2923088_CLR","X2755405_CLR","X2479767_CLR","X1443109_CLR","X2912631_CLR","X2850493_CLR","X2742643_CLR","X751585_CLR","X2478464_CLR","X290053_CLR","X211595_CLR","X113107_CLR","X61645_CLR","X223919_CLR","X1304_CLR","X2831966_CLR","X1814128_CLR","X1702238_CLR","X1340_CLR","X2020965_CLR","X1316411_CLR","X1346_CLR","X1520_CLR"
"MM-0011-01",1.4673448859143,1.4395500910154,1.16218022404777,1.01468765979015,0.951661305951571,0.909833852026067,0.892325883232779,0.862824122863796,0.83627220011949,0.814583620666097,0.799300931193627,0.801307620830218,0.782317893913011,0.68418424059044,0.680835540254851,0.675620897241191,0.658078263958931,0.641634425145687,0.643553172675128,0.609613848701649,0.592181634087392,0.610988919694019,0.603931784629728,0.595060280644884,0.565640266406532,0.536548241784373,0.498611969840871,0.501862683796483,0.484998264472161,0.444441736989239,0.447540002057324,0.426863206379509,0.424430943663666,0.40112422980817,0.317131193666278,0.320649370010362,0.296201216407135,0.26470432111963,0.251532992178116,0.202224513994349,0.183685002019295,0.145863643905112,0.145026742964642,0.139407843562239,0.130560531103561,0.12905652558873,0.136618984213391,0.137657608130191,0.123873297109458,0.122029735881492,0.118266237332181,0.0776977883164331,0.0666839271111659,0.0504633699523396,-0.00581262233256385,-0.0111439659158687,-0.0018513330986254,0.003133981739321,-0.0215122428525456,-0.0280761497961208,-0.028918835715678,-0.0559517075698457,-0.0617955210889578,-0.0580010501330657,-0.0540637271474935,-0.048030408160419,-0.0435097457460891,-0.0487337255027374,-0.0668773170022021,-0.0797765865137556,-0.074709211905998,-0.068709913825991,-0.0744685476715521,-0.096609673548766,-0.130556471789959,-0.0974300854415295,-0.132934796193113,-0.141561061411032,-0.138563328876208,-0.134977871731403,-0.178430791792393,-0.188448764662672,-0.174877127782525,-0.204488254911971,-0.210719375595445,-0.225535833325009,-0.232463402688948,-0.242850653778239,-0.251430306025861,-0.261533831954107,-0.279489037191959,-0.280868483661563,-0.283534230414682,-0.309168957441487,-0.28561251311632,-0.28067130333952,-0.287893694368383,-0.283929760925129,-0.314355321840536,-0.347315088412553,-0.3224425850411,-0.341221992557807,-0.350058574358306,-0.350481317970604,-0.370231092540892,-0.36399719445078,-0.399440629637056,-0.402553818720282,-0.398220237850819,-0.407018111848969,-0.442077473078558,-0.416006936417403,-0.437800257147887,-0.433541257904286,-0.460433047767878,-0.461377446374251,-0.467894443193939,-0.482865679167484,-0.488310668117764,-0.526270347056018,-0.552574212909657,-0.546511633876251,-0.547927244433741,-0.573889174823555,-0.564810762363796,-0.583451000662895,-0.603397753636914,-0.611050155013823,-0.626950939388704,-0.625558181503401,-0.639856154262906,-0.65150070503933,-0.67872114924286,-0.667337488659322,-0.689790556050029,-0.700083777384221,-0.691721775546488,-0.711241914865112,-0.711848618963806,-0.695744726662379
"MM-0012-01",1.46993881368241,1.4407742524466,1.15205064239292,1.01515499539366,0.952834492641763,0.910527626865786,0.883980039038618,0.855077307579396,0.829311906769211,0.803396527717702,0.796622581408746,0.813255565387387,0.790214225486821,0.687931478559118,0.685683813076781,0.688597782874415,0.64693552892031,0.641842357036163,0.632727398270473,0.606701181347725,0.60067131916669,0.605673334216101,0.616243816621004,0.600250161743308,0.582477410968207,0.546561564795022,0.496135587900023,0.486913817386563,0.487599835507195,0.462557841243804,0.438044302009718,0.436105749005362,0.416234527298878,0.381291156665692,0.318790789704724,0.316657293010052,0.311047895333757,0.263984697294362,0.242639285320427,0.195091367532704,0.185281144011168,0.146375853155291,0.150106976217612,0.143719488395994,0.130698312633823,0.131555368088795,0.118125732381199,0.123938623648644,0.121592798756624,0.123876961863516,0.126770963452326,0.0874567879876524,0.0435978487844464,0.0377677099718392,-0.0250562167754103,-0.00241320594674299,-0.00122451930536194,-0.0325990850509434,-0.0163629883076455,-0.000386296288972687,-0.016150169522037,-0.01970307598096,-0.0460289264760476,-0.0659587269537685,-0.0488099587134183,-0.0571258619552601,-0.0673762673858622,-0.0787895163710672,-0.0617181224514489,-0.0635758231528927,-0.051966272120274,-0.0790160939182014,-0.0779591709751788,-0.0756228093592206,-0.126345734417177,-0.100161112868196,-0.12349875740525,-0.141426810192024,-0.135894625306952,-0.142472540891029,-0.1685645224837,-0.203107223120242,-0.191459907602196,-0.228043580139374,-0.214805274978136,-0.236938007143789,-0.236672673042376,-0.244128770073562,-0.263833397895296,-0.260114741394726,-0.267565934433183,-0.259933696766729,-0.275164963904847,-0.27424635278017,-0.291005228414064,-0.292032833717251,-0.301895309751385,-0.309855927984862,-0.315772540339646,-0.328099352820304,-0.332274724230785,-0.334125223906645,-0.352324535913178,-0.354312015450437,-0.370456763214551,-0.371367003479674,-0.391708073797909,-0.389026830570488,-0.422324849787979,-0.407109002550727,-0.422644321597311,-0.424563298732034,-0.433136923214546,-0.448538529176322,-0.448319949940481,-0.460302724001309,-0.470529580586957,-0.46429209099434,-0.480636348256732,-0.519297398637349,-0.512050143071352,-0.529556317690231,-0.546048087257411,-0.581617203532176,-0.58511939597985,-0.581991852303338,-0.59976057636348,-0.60422060287101,-0.620832922316607,-0.617721290089912,-0.640900485367418,-0.681595522746575,-0.665715654487141,-0.676914897461147,-0.688102086851712,-0.709155496049544,-0.720854873323519,-0.694511472036895,-0.692556437201091,-0.711996407051148
"MM-0013-01",1.46972878887086,1.44989030945953,1.15052912924399,1.02046218225621,0.963811887926902,0.912080635311981,0.886876828915066,0.86151958625794,0.830605223345493,0.802058325111627,0.805898339210439,0.801265035710392,0.790805492872329,0.698096773665981,0.682496857974204,0.675888282656715,0.660815066445634,0.640967112726479,0.637129928863488,0.613012102561935,0.609600100389129,0.609920470597441,0.607747060161077,0.601198342023103,0.580887920578772,0.539062418279599,0.488563057876437,0.485383532931137,0.487437293846318,0.449891900352177,0.437578492268879,0.428957566172635,0.409577949284042,0.376464829583995,0.318541975659155,0.315297852781532,0.3002281181376,0.259282817933302,0.256397981557522,0.20497129870254,0.173644219290304,0.162571748309697,0.149910514746447,0.140393646905915,0.13193403658102,0.130325487949014,0.13828544407956,0.140450563722005,0.13834248101099,0.140052077962596,0.120967748683961,0.082394495780326,0.0690358661350325,0.0545044855046015,0.000147780753539273,-0.00313198604346177,-0.0111138220146696,-0.0217670954168216,-0.0235760805337666,-0.0159603045300329,-0.0350417757099049,-0.033753770922142,-0.0342281060148917,-0.0463659979593993,-0.0649235170802296,-0.0536647978336093,-0.0528358395103723,-0.0572649124946141,-0.0675128323587462,-0.0639455218922542,-0.0664623017442212,-0.0717260258672763,-0.0843306397080035,-0.0935657699539663,-0.109734329539024,-0.115819615372733,-0.114864049127065,-0.136325534486014,-0.138579987984655,-0.14302862868609,-0.184928056750704,-0.201534850540685,-0.174657886906438,-0.221605120412222,-0.217037785174541,-0.240752358827698,-0.22586497775918,-0.253414470895862,-0.25755806483339,-0.244341828018288,-0.270865435140696,-0.284874657682949,-0.264872266517242,-0.281570881421085,-0.287316022571543,-0.281570881421085,-0.292304437064193,-0.315200103977863,-0.309471481079139,-0.342591597643389,-0.338816097049206,-0.340840202993743,-0.354471087694509,-0.356153016702482,-0.357744106934723,-0.374748106275268,-0.390109391436754,-0.392628040448134,-0.397099711163666,-0.4172745823248,-0.427265673527498,-0.433106576336624,-0.43583729864033,-0.443564055260618,-0.459199016830221,-0.450220165032644,-0.482588829252383,-0.483119586655639,-0.480786358319594,-0.549627909536905,-0.552127626779916,-0.554063515330753,-0.559893769056425,-0.584500395891718,-0.603361046305911,-0.598701817997886,-0.599417210898316,-0.591930989731644,-0.618077837853425,-0.62319480808269,-0.629075016132099,-0.649305305817464,-0.684262303084282,-0.661922177700121,-0.686992591460457,-0.700624995527765,-0.703400388837739,-0.705254939640837,-0.690644610649218,-0.720081899301672
"MM-0014-01",1.46338248310957,1.44056655944135,1.15336140300868,1.01852996901874,0.962057828391086,0.912142767091916,0.889817989059373,0.850569055707012,0.839694334477804,0.803041749430233,0.805404302654731,0.806824838151295,0.787214680194751,0.69361992793943,0.681561376923287,0.66641964319639,0.658613765581499,0.642816802167976,0.627106142570135,0.606888872251861,0.609831832914853,0.602719304015136,0.608274873859739,0.592640831247408,0.573465469193877,0.540554935419089,0.484000071210002,0.492860913383867,0.488225594927497,0.460113837976121,0.430610047673587,0.434696150310725,0.426091811630093,0.384871593528008,0.328090019331976,0.321700221233205,0.302094032859678,0.264379028430451,0.248230587718518,0.206887313817949,0.186507238639023,0.1523544347977,0.145227602373854,0.137994197929864,0.134441204684614,0.124211651269784,0.121003904913624,0.135219501366107,0.130373100213832,0.116824052465656,0.121511075756539,0.0854897461554067,0.0621497401649851,0.0377007160070111,0.00715876813537886,0.00285441916787121,-0.00172341181758107,-0.0247366425986719,-0.00920737549136952,-0.0246714344215446,-0.0212214716831713,-0.0445601374096105,-0.0344346414167536,-0.0409084386333731,-0.04749112805038,-0.0488930442317876,-0.052037806115564,-0.0531106237053844,-0.0533119051982318,-0.0716635290763223,-0.0756353209167964,-0.0851493533843461,-0.0739899071354468,-0.0921703408295542,-0.109267179685896,-0.102477903253511,-0.124281403247496,-0.14399615081495,-0.12521830649069,-0.151370271687065,-0.172009604485821,-0.210441811062861,-0.189617437723228,-0.206601831421738,-0.216664018354576,-0.243975210102634,-0.238388377223563,-0.248532509656822,-0.24625126375957,-0.27088487743937,-0.273975811774425,-0.284658505786891,-0.270467915418569,-0.276740674664316,-0.293748319042291,-0.294687486667352,-0.281197272328435,-0.305422271361288,-0.315401095108719,-0.336909196130767,-0.348289757152357,-0.348920814193807,-0.328303367389849,-0.344781139455557,-0.371170295886048,-0.382670005290786,-0.389220655703857,-0.394397868755063,-0.397233141422764,-0.40569206179406,-0.420984497342428,-0.423216099685134,-0.434547665694684,-0.447301805659801,-0.443131409386075,-0.459817613591633,-0.465779937353342,-0.49092623078576,-0.493319696728834,-0.544953032034262,-0.549791928532079,-0.545721291963392,-0.558872832573625,-0.580122718680727,-0.574231017976084,-0.574005105854937,-0.611519572741397,-0.608475430360172,-0.611871416995307,-0.634770916766161,-0.632373409024606,-0.651350227969092,-0.681199493379387,-0.666473157113578,-0.677936028703169,-0.699981771406465,-0.715343849797892,-0.682583402513891,-0.712356252589648,-0.719254178033899
"MM-0015-01",1.46999690392881,1.44460381009497,1.15515266027627,1.01333045576124,0.967893212779523,0.913591189560304,0.891383233520896,0.852068706734118,0.83525422584233,0.804859475544059,0.799309369966518,0.810344109648698,0.792416813121041,0.68947311717747,0.691240700173966,0.675019423459719,0.652021556816556,0.634772297242336,0.634107679788285,0.60706876155121,0.60428997259686,0.609669543251268,0.602361662269951,0.597718489697663,0.586451253149261,0.531587158293867,0.482232864682064,0.502722834242486,0.495398536304318,0.455916201265732,0.450838279267681,0.428990239520598,0.427305405180295,0.400899521998366,0.315051257322985,0.318760354559381,0.301931032288089,0.265237244250549,0.232747820961193,0.209957494710582,0.189491664118291,0.151105448410169,0.146582539292366,0.140474613958096,0.126904396805141,0.138703134309713,0.128076770305859,0.116709073205638,0.140542685160599,0.120744141989223,0.11768454708455,0.0854122679597156,0.0647735003591308,0.0450487024741362,0.000327982214853861,-0.00485419018636701,0.00797351797516299,-0.0245702275135464,-0.0190455727635319,-0.0200841188924281,-0.0439458083113582,-0.042391679333055,-0.0433729534325646,-0.0522480219592012,-0.0509282164389067,-0.051670392698596,-0.0467329238133969,-0.0597045602358648,-0.0473898461559576,-0.0741113761303254,-0.0634537835403863,-0.0673847048401726,-0.0633703145699283,-0.0736053032450315,-0.113868806309916,-0.107742408713128,-0.139747267909402,-0.142272977352377,-0.133102725190733,-0.141550694908553,-0.157379279723821,-0.187254471640863,-0.205559873621405,-0.225972713038161,-0.218731976902417,-0.212027389770232,-0.224794972201273,-0.245808729873402,-0.262678668819079,-0.244307303236313,-0.275701154824824,-0.288059170762827,-0.266557412071236,-0.285971487332344,-0.278802253030531,-0.296032356098563,-0.300995145440694,-0.31249319610011,-0.31678550873163,-0.34039794355193,-0.334469723314036,-0.336551573624924,-0.346472289911671,-0.34315443683488,-0.373305221705327,-0.39133200299017,-0.382909686114105,-0.397491590133003,-0.422038491726306,-0.421799571643938,-0.428751535397246,-0.4140655810442,-0.440243829061328,-0.433090982901151,-0.451500524456621,-0.462885377038214,-0.460771868450145,-0.477174915745546,-0.478059033264458,-0.513033027202983,-0.560737677641318,-0.560874936580521,-0.539284037447686,-0.584346606424101,-0.591964078721495,-0.577903104651449,-0.578042740202887,-0.605507660179707,-0.635965387935592,-0.652225908807371,-0.648323171941378,-0.658562683179943,-0.660835583620519,-0.682457218677587,-0.67982543451283,-0.701076234208924,-0.729752608469336,-0.726669441726776,-0.717958304208274,-0.699655891509795
"MM-0016-01",1.46660694866278,1.43975607272031,1.15378485549647,1.01198242230949,0.951739032463434,0.915980406146287,0.886484951544781,0.860988341897374,0.832965186328395,0.804924286143296,0.808381873525289,0.803251866979828,0.79186619628446,0.69348237781302,0.688374766600279,0.6813862828121,0.658400761934757,0.631591798606673,0.632999969841877,0.603226820256498,0.615602530027839,0.598457454333815,0.610559914855764,0.588170919962285,0.573459461587138,0.533375970649811,0.491909344328214,0.497213517214776,0.490204384979764,0.446346474731153,0.450425810336513,0.421336365231535,0.409901519440968,0.375537975918926,0.330328492036531,0.31497461529544,0.308756463186772,0.249076380183014,0.249288233369549,0.174882839210519,0.188481552933045,0.159707517812065,0.154655682314142,0.159012228369836,0.135258142361728,0.130677391319599,0.135258142361728,0.132702648147177,0.11825785265343,0.122414860778506,0.11825785265343,0.0878559034671449,0.0609218586622138,0.0421416610033161,-0.00153456583180578,-0.000514261692685203,-0.00235155934130127,-0.0159982652111728,-0.0350982463739538,-0.0210514030184612,-0.0231354607369898,-0.0265487899539565,-0.0473483553089231,-0.0517753528996332,-0.0445025935705523,-0.0502736900624745,-0.0685897486802531,-0.0472771124777021,-0.0535659919197942,-0.0636532595266761,-0.061916771137212,-0.0853956335243913,-0.0800075701515803,-0.0960352190289067,-0.136252763658034,-0.115445971588362,-0.0955865202478208,-0.139841190942619,-0.147371819565345,-0.155276999072457,-0.1758847122681,-0.189096452312069,-0.187783793168789,-0.206820951438513,-0.216814736064395,-0.218419669466292,-0.235127926195262,-0.262226077415423,-0.263198109480648,-0.252294985555148,-0.273417241376684,-0.28518683952688,-0.284012653418978,-0.288899098758589,-0.279689101376789,-0.278521349166838,-0.315743880466513,-0.295725685138603,-0.320226517782176,-0.336171003875228,-0.339695992043863,-0.335030427760702,-0.356344598687468,-0.341510961257759,-0.352663850634224,-0.383094153086416,-0.37317638856371,-0.384191136492357,-0.403636613445399,-0.425545435237041,-0.416641763206868,-0.425233503859411,-0.449754595657666,-0.466081488945094,-0.445395900615877,-0.441478686353806,-0.458421922935678,-0.498550086924177,-0.474127634343853,-0.526340680463292,-0.552089175813562,-0.535004744364629,-0.547849386162471,-0.606287541185165,-0.572236486606357,-0.591201314665333,-0.599953296569732,-0.605664759823565,-0.638703648650335,-0.612536780370355,-0.627696241977727,-0.63408114427147,-0.677142171012113,-0.662142221622354,-0.679284359540516,-0.69836348505667,-0.694409563483156,-0.687088489568931,-0.716839124338563,-0.726487524712757
"MM-0017-01",1.47255352655143,1.45215310351459,1.15102714380254,1.01620314042183,0.956376240271867,0.896860119717027,0.87364809959667,0.844346664982869,0.836478368255726,0.81277962490359,0.814525924614345,0.796180542992953,0.779049056762058,0.680513298631642,0.699629770853515,0.666402893045693,0.657612250871348,0.635728279359365,0.634854535310771,0.609476956249687,0.626221809228535,0.606483838181555,0.616376787549735,0.602378701002265,0.573574104092757,0.547313244684662,0.482781790909657,0.486562727103128,0.503762168285607,0.455151923706445,0.435133056815952,0.425121054231901,0.427872416694865,0.402710813486165,0.320798172861211,0.327226080086743,0.29418742079317,0.249723244805917,0.244570807473329,0.190320217723579,0.191153077889081,0.154227466051834,0.157363739596398,0.143728060344557,0.142378050212978,0.134960269440773,0.125387739279823,0.121662736997052,0.138396836259485,0.105963313977107,0.0978540432247996,0.0794064296860792,0.0748258804947639,0.0306755054680883,-0.0092065245831856,0.00173762290934842,-0.00948398123236505,-0.0145843771363809,-0.0313662831970838,-0.0092065245831856,-0.0182168498121396,-0.0296659238227379,-0.0416296062057819,-0.0573218656369674,-0.0444035330885066,-0.0584869143124367,-0.0683469053567247,-0.056739849906112,-0.0581955248683856,-0.0666804833664258,-0.0699178433332053,-0.0843678176416516,-0.0617952758003764,-0.0892646444955814,-0.105321540850267,-0.125788136870622,-0.115039790319187,-0.13759909204275,-0.147850172564049,-0.144986208792619,-0.176512839382466,-0.177059556360711,-0.184634934301227,-0.226265425429412,-0.21166662600826,-0.24540421061753,-0.226610153959112,-0.226150542322846,-0.248453708641079,-0.258488619601057,-0.279713710420794,-0.280319881258293,-0.275601464664473,-0.275842893926872,-0.283599568376636,-0.29411825635836,-0.292275617178441,-0.320278193559896,-0.309856854972617,-0.300532488291689,-0.3445512299161,-0.351689018964393,-0.364666850713109,-0.356127089164973,-0.379153116398273,-0.369560716706833,-0.381297314485932,-0.393580657156418,-0.416939784657779,-0.408908725153545,-0.428827205250595,-0.431080727331038,-0.44613996915836,-0.465215692090584,-0.456065965924553,-0.476071013590696,-0.491229574021537,-0.486151146378094,-0.493628375771511,-0.530318519875677,-0.549498482145513,-0.52922911038345,-0.538919714508111,-0.597955368524823,-0.588668402937954,-0.57815927501978,-0.579139827476183,-0.599289146648528,-0.612387570694445,-0.636856239464204,-0.625659843111077,-0.648354623988428,-0.665140953302783,-0.670321849214775,-0.68022202907763,-0.665140953302783,-0.700875235090046,-0.700505958867239,-0.676430384199235,-0.741581816141422
"MM-0018-01",1.4689130234882,1.43767270654454,1.15318290155867,1.00721530319082,0.964622320401898,0.912132493005211,0.884013416599221,0.847973185150484,0.83994155105164,0.807466397707914,0.808888453685213,0.793942997762514,0.800080891223332,0.68082819332468,0.687229031969856,0.684014099380349,0.659687608645904,0.637596927371819,0.633474909993756,0.612057596894176,0.607489640721273,0.608675930738799,0.603496771598564,0.590904520235397,0.576403962260742,0.528160288000312,0.489515819983704,0.475247364322954,0.473503938049594,0.448821019561815,0.429660078233042,0.432694061142896,0.41953096101467,0.386029778671812,0.314664857655617,0.314721670995405,0.304959369276513,0.262536932319426,0.254906288750933,0.203168479353682,0.191798187580981,0.157821314181814,0.163322570806483,0.152623728015573,0.144911004091179,0.114353925510955,0.13039833923306,0.124368858821926,0.114909095546033,0.0984006064766101,0.114492746917439,0.0788857075668208,0.0564112171282183,0.0552336207604416,0.00718697567885851,-0.00956513994630637,-0.0247661293459585,-0.0339022723941582,-0.0207852323689357,-0.0227736999161632,-0.0291634980149338,-0.0308476076394903,-0.0352718597180139,-0.0495624569276281,-0.058268877427123,-0.0432851771131952,-0.0588465066877264,-0.0436915985778423,-0.0458891333408449,-0.0654717897211796,-0.06505642107554,-0.0780137601440583,-0.0878219050606894,-0.0818916945267167,-0.108251800167237,-0.109553488206286,-0.108078369712414,-0.140865302282637,-0.133723052476555,-0.148058931002027,-0.178850330861741,-0.194419956951577,-0.187449318327156,-0.188388461897309,-0.210427921463599,-0.220370568166096,-0.232080303839004,-0.238974845086472,-0.247411201012739,-0.234537186800586,-0.273974394901524,-0.28034057309186,-0.292152957876342,-0.305478793809463,-0.28809615718073,-0.300631576731896,-0.314711097938082,-0.307593630169218,-0.311517907358928,-0.323599093482495,-0.338663046721311,-0.335066116580244,-0.347326806566596,-0.370841569202152,-0.375135846340346,-0.373099416176236,-0.408764072620446,-0.383437480416129,-0.41983473097014,-0.405723490228779,-0.434748805654466,-0.425297278694213,-0.433547460003013,-0.448181572527802,-0.445018937608501,-0.448059747590087,-0.468986163610392,-0.489343740235029,-0.495583811422386,-0.521465173218044,-0.552351547431337,-0.531346025624905,-0.532273239414097,-0.583385206344687,-0.59842097052943,-0.546823319235052,-0.5910856294144,-0.607809375192455,-0.610671835999114,-0.624817568412337,-0.656420907325542,-0.634605098155776,-0.671081488806088,-0.66697907478694,-0.693561265288894,-0.70704320644409,-0.70436371867182,-0.690762320839951,-0.698087219171625,-0.716717375938367
"MM-0019-01",1.471669140112,1.44773515250618,1.16166477351468,1.00569225646332,0.961413556671438,0.899326423119825,0.88091846265225,0.874476187057914,0.829573567346192,0.809032755485853,0.810085664243298,0.812083141778763,0.795456686549797,0.687060022979154,0.68842772753036,0.680373031675336,0.65826498730963,0.626595311018525,0.631325241320075,0.601113778677602,0.612077386496497,0.598971546692131,0.609701402074834,0.5891758698529,0.561428655776861,0.536285567268788,0.480879781293685,0.480440896055129,0.467332232021747,0.437308533000045,0.452470676241279,0.4261704219254,0.42508842166527,0.384208429793544,0.30677361767331,0.326253633761842,0.309207766488853,0.265730372578624,0.241869462635663,0.210644929076564,0.199467321855499,0.14121391748731,0.15619967119613,0.149702845989236,0.121401018979794,0.145723045848809,0.127979646579766,0.127042488183483,0.131097180020224,0.125687262539523,0.124643530057755,0.0850217339752017,0.0606061364676282,0.0388845013845911,0.00862116156199466,-0.00745673530998481,-0.00531387734715594,-0.0262230745683123,-0.0158339982796241,-0.0399168941291004,-0.0421352830102784,-0.0347597117754885,-0.0565508426980115,-0.0343923573355536,-0.0691470540849632,-0.0511828752485437,-0.0431228154939403,-0.0662358438775064,-0.0625772262848425,-0.0690203033401344,-0.0663622421586592,-0.0844749822296329,-0.0790834415697574,-0.101087953532488,-0.105284681003532,-0.130167875559512,-0.113466304895185,-0.153201261816641,-0.15444289817675,-0.142504505956468,-0.185283581865102,-0.190422045926106,-0.192427489944458,-0.209784014745501,-0.209200584157189,-0.233106105010743,-0.225814948538199,-0.233853098397238,-0.233703655073339,-0.263737764517262,-0.251037723878705,-0.282389222202772,-0.260816258633652,-0.289316202041833,-0.293590727666945,-0.317026792268845,-0.281761869610051,-0.283645109338017,-0.306203651321826,-0.326819591272239,-0.332576659562307,-0.346697668355801,-0.322400960402479,-0.349042728056947,-0.370570807537378,-0.389773888757614,-0.392572561215796,-0.389599231521993,-0.408462726067856,-0.424971265346792,-0.421539491004332,-0.433693835641638,-0.435155023116227,-0.45118484585549,-0.469743818875717,-0.434789526036136,-0.46728704734804,-0.463707203675715,-0.479058590150263,-0.529387370537871,-0.532606041592614,-0.534622984591816,-0.562050000539723,-0.573528786704863,-0.586203227601592,-0.594314264598678,-0.608125446584744,-0.615540965844207,-0.634547062819183,-0.619489205235058,-0.644863368709798,-0.657567713809563,-0.661456544056445,-0.648703012049316,-0.666972531381703,-0.670666832512424,-0.725338240687651,-0.715370976938342,-0.690524978351811,-0.719006022743974
"MM-0020-01",1.47211584843467,1.44014556470549,1.15036364763803,1.005040913195,0.944169475304657,0.911052630208879,0.885655572841339,0.851141100608887,0.840055443152519,0.804263271580136,0.812734080093885,0.809288332179021,0.794837388398949,0.679749490394711,0.693053606531375,0.670585348073971,0.660396384516091,0.636210470897303,0.634138523598004,0.60005692128568,0.609740889668515,0.60651105495883,0.601092386042966,0.5862348209327,0.58705981066712,0.520174534253771,0.481940829839375,0.477224529020931,0.492873521139566,0.448492895771833,0.429454636566417,0.429893367762855,0.419576270825998,0.387924782304522,0.328657251208591,0.321741190132689,0.319833306081613,0.247343694769029,0.249027019732534,0.207495218013424,0.179606070869693,0.162961269290911,0.152423035806362,0.152423035806362,0.1438767205985,0.129350044116078,0.138138327992736,0.127571211746639,0.122633223903938,0.118808898956078,0.118928630756988,0.0924205429932448,0.061837119621166,0.0355730485734433,0.022869891893829,-0.0058075854842734,-0.0190510038359104,-0.0360305170675357,-0.00188203052782221,-0.0235967792785985,-0.0258774395850265,-0.0555102776398737,-0.0583651793005844,-0.0529478162761743,-0.0665466516628586,-0.0339358367876006,-0.0723282678258359,-0.0676281615559393,-0.0585081385574382,-0.0607982705252246,-0.0831131861776733,-0.073053325862241,-0.0808445328573271,-0.0881813229211819,-0.120433734946951,-0.115956738433905,-0.119901516724921,-0.155177451587186,-0.147178036331921,-0.140250051590764,-0.16395602826761,-0.184176567962405,-0.196655829458871,-0.210706808623763,-0.211539517473611,-0.223102277215282,-0.206470745974737,-0.243019524260569,-0.251566953807931,-0.262289281177749,-0.27428025539235,-0.266593007463965,-0.29046516629521,-0.275789287679066,-0.292360046176419,-0.274191559662989,-0.277211636572073,-0.29643263427519,-0.31095675348763,-0.330093426651164,-0.327003102517362,-0.345023308051237,-0.352380849244275,-0.351901439867435,-0.382759974432023,-0.364829743427781,-0.373999644772167,-0.393894397048688,-0.407178279615981,-0.406165723838908,-0.417155963695034,-0.418999470976657,-0.425375469541262,-0.444751075674838,-0.446540832429895,-0.456069755775775,-0.470643524221093,-0.484556792138078,-0.46547555406265,-0.552955644442629,-0.555420000556908,-0.548745111906285,-0.564508289727363,-0.593499313892056,-0.603065244085178,-0.586566244705142,-0.612350361860858,-0.606274331015918,-0.615589432837778,-0.614217776035654,-0.643168663406419,-0.636520722788671,-0.662466030989644,-0.66613431756086,-0.688699649857591,-0.702487378413592,-0.70398571009757,-0.683878427180138,-0.719232211053234,-0.707536171290045
