"Metabolite","Estimate","CI_lo","CI_hi","P_value","N","FDR","PFAS","Beta_IQR","CI_lo_IQR","CI_hi_IQR"
"METAB_HILIC_030",0.0137634892172132,-0.679986344911578,0.707513323346004,0.968016331496248,40,0.9916531680799,"PFBS_pgmL",0.0121531609787992,-0.600427942556923,0.624734264514521
"METAB_HILIC_031",0.0317012029803974,-0.762709914339406,0.826112320300201,0.935722052273623,40,0.9916531680799,"PFBS_pgmL",0.0279921622316909,-0.673472854361695,0.729457178825077
"METAB_HILIC_032",0.53800574017325,-0.101491886517896,1.1775033668644,0.0962642632968588,40,0.941919600366975,"PFBS_pgmL",0.475059068572979,-0.0896173357953019,1.03973547294126
"METAB_HILIC_033",-0.00372054871409018,-0.662470089245288,0.655028991817108,0.990892455632016,40,0.9916531680799,"PFBS_pgmL",-0.00328524451454163,-0.584961088803589,0.578390599774506
"METAB_HILIC_034",0.00652109204398447,-0.58144405757982,0.594486241667788,0.982116391461624,40,0.9916531680799,"PFBS_pgmL",0.00575812427483828,-0.51341510284298,0.524931351392657
"METAB_HILIC_035",0.0027095691762389,-0.520764028426891,0.526183166779369,0.9916531680799,40,0.9916531680799,"PFBS_pgmL",0.00239254958261895,-0.459834637100945,0.464619736266182
"METAB_HILIC_036",0.2729628981105,-0.413377268019842,0.959303064240841,0.423863820165139,40,0.941919600366975,"PFBS_pgmL",0.241026239031571,-0.36501212766152,0.847064605724663
"METAB_HILIC_037",0.0779173663299109,-0.56277992520484,0.718614657864662,0.805934979579819,40,0.98465080962072,"PFBS_pgmL",0.0688010344693113,-0.496934673955873,0.634536742894496
"METAB_HILIC_038",-0.0762525109059939,-0.725098371099891,0.572593349287903,0.812336917937094,40,0.98465080962072,"PFBS_pgmL",-0.0673309671299926,-0.640261861681204,0.505599927421218
"METAB_HILIC_039",0.218783611062228,-0.302656187387443,0.740223409511898,0.399099320981089,40,0.941919600366975,"PFBS_pgmL",0.193185928567947,-0.267245413463112,0.653617270599006
"METAB_HILIC_040",-0.347466319433766,-0.888441013075026,0.193508374207494,0.200086102645082,40,0.941919600366975,"PFBS_pgmL",-0.306812760060015,-0.784493414545248,0.170867894425217
"METAB_HILIC_001",-0.0950062466778494,-0.5221724574817,0.332159964126001,0.653580273626234,40,0.816975342032793,"PFHxS_pgmL",-0.129564768906917,-0.712112688890668,0.452983151076834
"METAB_HILIC_002",-0.112413867054267,-0.436149161277511,0.211321427168976,0.484496606617626,40,0.816975342032793,"PFHxS_pgmL",-0.153304411195257,-0.594798418692206,0.288189596301692
"METAB_HILIC_003",-0.0877640717780603,-0.442748846702933,0.267220703146813,0.617993395218728,40,0.816975342032793,"PFHxS_pgmL",-0.11968825288733,-0.603798739691125,0.364422233916466
"METAB_HILIC_004",0.270278543560675,-0.167010130266931,0.70756721738828,0.217143210944491,40,0.809794746226927,"PFHxS_pgmL",0.36859236378087,-0.227760065151527,0.964944792713267
"METAB_HILIC_005",-0.207688194926153,-0.556063486373407,0.1406870965211,0.233502582677435,40,0.809794746226927,"PFHxS_pgmL",-0.283234775830542,-0.758331579541734,0.19186202788065
"METAB_HILIC_006",0.202635976206831,-0.169259433386624,0.574531385800287,0.275325561159803,40,0.816975342032793,"PFHxS_pgmL",0.276344812552066,-0.230827552281009,0.783517177385141
"METAB_HILIC_007",0.192060302548312,-0.192016602631051,0.576137207727676,0.316040778230932,40,0.816975342032793,"PFHxS_pgmL",0.261922237600261,-0.261862641838096,0.785707117038618
"METAB_HILIC_008",0.165298918936797,-0.21482733932059,0.545425177194184,0.382351808224701,40,0.816975342032793,"PFHxS_pgmL",0.225426400700057,-0.292970783998454,0.743823585398569
"METAB_HILIC_009",0.0334494004236236,-0.345520704751284,0.412419505598531,0.858452828954728,40,0.928057112383489,"PFHxS_pgmL",0.0456166198277167,-0.471203861104563,0.562437100759996
"METAB_HILIC_010",0.375982701836938,-0.0349516796624328,0.786917083336309,0.0715646030995092,40,0.504661213516299,"PFHxS_pgmL",0.512746409630124,-0.0476653531396428,1.07315817239989
"METAB_HILIC_011",0.42648480640306,0.0311435623801827,0.821826050425937,0.035347544530526,40,0.35347544530526,"PFHxS_pgmL",0.581618654732173,0.0424720331959741,1.12076527626837
"METAB_HILIC_012",-0.138066182336392,-0.505782390623888,0.229650025951104,0.449990714375386,40,0.816975342032793,"PFHxS_pgmL",-0.188287756161255,-0.689760735213327,0.313185222890818
"METAB_HILIC_013",0.114898351294001,-0.330644986461196,0.560441689049198,0.603001366456973,40,0.816975342032793,"PFHxS_pgmL",0.156692626577194,-0.450917100286456,0.764302353440844
"METAB_HILIC_014",-0.00729771528023854,-0.40760859617231,0.393013165611833,0.970609220175144,40,0.990573507540272,"PFHxS_pgmL",-0.00995225921342531,-0.555876223029988,0.535971704603138
"METAB_HILIC_015",0.320740985103041,-0.0351462892115826,0.676628259417665,0.0756991820274448,40,0.504661213516299,"PFHxS_pgmL",0.437410518434272,-0.0479307519122958,0.92275178878084
"METAB_HILIC_016",0.125309383426223,-0.28001586343413,0.530634630286577,0.53333989889511,40,0.816975342032793,"PFHxS_pgmL",0.170890671647512,-0.381871633758295,0.723652977053319
"METAB_HILIC_017",0.231564800833523,-0.721964405114256,1.1850940067813,0.624212544812348,40,0.816975342032793,"PFHxS_pgmL",0.315796497136717,-0.984578957474567,1.616171951748
"METAB_HILIC_018",-0.556243909938681,-1.40535512075981,0.292867300882446,0.191499609154611,40,0.809794746226927,"PFHxS_pgmL",-0.758577632178877,-1.91655304593619,0.399397781578436
"METAB_HILIC_019",0.0115432903567306,-0.7192808003193,0.742367381032761,0.974533807894589,40,0.990573507540272,"PFHxS_pgmL",0.0157421622239914,-0.980919191435445,1.01240351588343
"METAB_HILIC_020",0.0964727297596644,-0.683879020803089,0.876824480322418,0.802790164737645,40,0.891989071930717,"PFHxS_pgmL",0.131564685209742,-0.932640014620213,1.1957693850397
"METAB_HILIC_021",0.220547509400421,-0.764447695535686,1.20554271433653,0.651409883588824,40,0.816975342032793,"PFHxS_pgmL",0.300771665944824,-1.04251554478679,1.64405887667644
"METAB_HILIC_022",0.232739900778653,-0.588748797178747,1.05422859873605,0.567914559077376,40,0.816975342032793,"PFHxS_pgmL",0.317399039686888,-0.802906172152516,1.43770425152629
"METAB_HILIC_023",-0.38758413402798,-1.04361099391144,0.26844272585548,0.237637238103304,40,0.809794746226927,"PFHxS_pgmL",-0.528567862780657,-1.42322449294672,0.36608876738541
"METAB_HILIC_024",-0.173590673621979,-0.855293508137457,0.508112160893499,0.607545348982165,40,0.816975342032793,"PFHxS_pgmL",-0.236734281151974,-1.16640652172246,0.692937959418509
"METAB_HILIC_025",-0.828953604409748,-1.45037915904779,-0.207528049771703,0.0105356501479209,40,0.35347544530526,"PFHxS_pgmL",-1.13048547801379,-1.97795457815143,-0.28301637787616
"METAB_HILIC_026",0.174874513947352,-0.567369366515784,0.917118394410488,0.634557957650486,40,0.816975342032793,"PFHxS_pgmL",0.238485118395701,-0.773749973585901,1.2507202103773
"METAB_HILIC_027",-0.135681932335278,-0.968954985163672,0.697591120493117,0.742297942219446,40,0.87329169672876,"PFHxS_pgmL",-0.185036235222235,-1.32141236101696,0.951339890572488
"METAB_HILIC_028",0.289083468673643,-0.604711815995087,1.18287875334237,0.514728909574294,40,0.816975342032793,"PFHxS_pgmL",0.39423758040368,-0.8246757390633,1.61315089987066
"METAB_HILIC_029",-0.282236950072587,-1.10693944970135,0.542465549556175,0.490775672117229,40,0.816975342032793,"PFHxS_pgmL",-0.38490064066149,-1.50958867453021,0.739787393207234
"METAB_HILIC_030",-0.788167232383838,-1.5050338179717,-0.0713006467959778,0.0321987921994187,40,0.35347544530526,"PFHxS_pgmL",-1.07486306316346,-2.0524898692589,-0.0972362570680147
"METAB_HILIC_031",-0.21991618608621,-1.09929817150536,0.659465799332942,0.613969008320391,40,0.816975342032793,"PFHxS_pgmL",-0.29991069877507,-1.49916788139044,0.899346483840299
"METAB_HILIC_032",0.135298628483346,-0.605685558454624,0.876282815421317,0.712396600714164,40,0.863511031168684,"PFHxS_pgmL",0.184513504594164,-0.826003680342494,1.19503068953082
"METAB_HILIC_033",0.00427954515755609,-0.727805289675331,0.736364379990444,0.990573507540272,40,0.990573507540272,"PFHxS_pgmL",0.00583622970861711,-0.992544463794733,1.00421692321197
"METAB_HILIC_034",-0.668034695734277,-1.27557236343587,-0.0604970280326861,0.0321818845328235,40,0.35347544530526,"PFHxS_pgmL",-0.911032316307621,-1.73956181063567,-0.0825028219795756
"METAB_HILIC_035",0.357536929222637,-0.209789104191273,0.924862962636546,0.208463405512264,40,0.809794746226927,"PFHxS_pgmL",0.487590987227371,-0.286099890840848,1.26128186529559
"METAB_HILIC_036",-0.171558131875543,-0.93960658695468,0.596490323203593,0.652190126054968,40,0.816975342032793,"PFHxS_pgmL",-0.233962402345272,-1.28138848295944,0.8134636782689
"METAB_HILIC_037",0.103554817721835,-0.608174463590101,0.815284099033772,0.768863563167908,40,0.878701215049038,"PFHxS_pgmL",0.141222882668153,-0.829397924721001,1.11184369005731
"METAB_HILIC_038",-0.355623812448697,-1.06589689048861,0.354649265591214,0.315441887570259,40,0.816975342032793,"PFHxS_pgmL",-0.48498197422691,-1.45361688440384,0.483652935950018
"METAB_HILIC_039",0.334956970037537,-0.238563284117838,0.908477224192911,0.242938423868078,40,0.809794746226927,"PFHxS_pgmL",0.456797567888691,-0.325340678715701,1.23893581449308
"METAB_HILIC_040",0.190922604713272,-0.422304317987172,0.804149527413717,0.530470756748693,40,0.816975342032793,"PFHxS_pgmL",0.260370702177725,-0.575917513655006,1.09665891801046
"METAB_HILIC_001",-0.0925162013472334,-0.575021612687289,0.389989209992822,0.69870744314774,40,0.895160093494827,"PFNA_pgmL",-0.100264433210064,-0.62317967274985,0.422650806329721
"METAB_HILIC_002",-0.264045002974036,-0.619779057972774,0.0916890520247021,0.140367581353444,40,0.608147889215955,"PFNA_pgmL",-0.286158771973111,-0.671685554077994,0.0993680101317709
"METAB_HILIC_003",0.017375908894478,-0.384804605418377,0.419556423207333,0.930421788799618,40,0.960240750035948,"PFNA_pgmL",0.0188311412643905,-0.417031991122166,0.454694273650947
"METAB_HILIC_004",-0.248052874497652,-0.745711117171129,0.249605368175825,0.31758330198409,40,0.705740671075756,"PFNA_pgmL",-0.26882730273683,-0.808164423234211,0.270509817760551
"METAB_HILIC_005",-0.149989832526844,-0.548489015907644,0.248509350853956,0.448894314380737,40,0.780685764140413,"PFNA_pgmL",-0.162551481000967,-0.59442497098991,0.269322008987975
"METAB_HILIC_006",0.0758279346990733,-0.351032454800657,0.502688324198804,0.719847873067277,40,0.895160093494827,"PFNA_pgmL",0.0821785242301207,-0.380431422890212,0.544788471350453
"METAB_HILIC_007",-0.301249060051092,-0.72813243241407,0.125634312311886,0.160297007528102,40,0.608147889215955,"PFNA_pgmL",-0.326478668830371,-0.789113523628749,0.136156185968006
"METAB_HILIC_008",0.290253733512974,-0.131228757148742,0.71173622417469,0.170324513352312,40,0.608147889215955,"PFNA_pgmL",0.314562483694685,-0.14221916555995,0.77134413294932
"METAB_HILIC_009",-0.0154914832438852,-0.443386225190374,0.412403258702604,0.94167230850453,40,0.960240750035948,"PFNA_pgmL",-0.0167888949655605,-0.480519821550068,0.446942031618947
"METAB_HILIC_010",0.243108673502071,-0.237293480646183,0.723510827650325,0.310365321439995,40,0.705740671075756,"PFNA_pgmL",0.263469024907869,-0.257166809650301,0.78410485946604
"METAB_HILIC_011",-0.157387268912809,-0.632693756205969,0.31791921838035,0.504846648821462,40,0.797901536448312,"PFNA_pgmL",-0.170568452684257,-0.685681858288219,0.344544952919705
"METAB_HILIC_012",-0.0266989483578651,-0.445378134249068,0.391980237533338,0.897463258629564,40,0.960240750035948,"PFNA_pgmL",-0.0289349852828363,-0.482678552992428,0.424808582426755
"METAB_HILIC_013",-0.211072681134483,-0.710335449526691,0.288190087257725,0.395561446884147,40,0.753450375017423,"PFNA_pgmL",-0.228750018179496,-0.769826043424552,0.312326007065559
"METAB_HILIC_014",0.20316972049298,-0.242678629814163,0.649018070800123,0.360244961655203,40,0.720489923310405,"PFNA_pgmL",0.220185184584267,-0.263002965061099,0.703373334229633
"METAB_HILIC_015",0.446897831545743,0.0564764461735605,0.837319216917925,0.0261791538023156,40,0.349055384030875,"PFNA_pgmL",0.484325524937699,0.0612063485405961,0.907444701334801
"METAB_HILIC_016",0.280037511493537,-0.169067411075118,0.729142434062191,0.213199488262325,40,0.608147889215955,"PFNA_pgmL",0.30349065308112,-0.183226806752659,0.7902081129149
"METAB_HILIC_017",1.17539733694746,0.181475319419808,2.1693193544751,0.0219342597445522,40,0.349055384030875,"PFNA_pgmL",1.27383686391681,0.196673877421217,2.3509998504124
"METAB_HILIC_018",-0.0242860886121344,-1.00887627357127,0.960304096346999,0.960240750035948,40,0.960240750035948,"PFNA_pgmL",-0.0263200485334006,-1.09336966148286,1.04072956441606
"METAB_HILIC_019",0.64437267847681,-0.147159924658122,1.43590528161174,0.107043110147307,40,0.565049975447194,"PFNA_pgmL",0.698338890299243,-0.15948456834824,1.55616234894673
"METAB_HILIC_020",0.119911811906989,-0.760626896811388,1.00045052062537,0.783265081807973,40,0.895160093494827,"PFNA_pgmL",0.129954426154199,-0.824329399419342,1.08423825172774
"METAB_HILIC_021",0.5271005728288,-0.571928444290811,1.62612958994841,0.335934413891549,40,0.70723034503484,"PFNA_pgmL",0.571245245803211,-0.619827451500167,1.76231794310659
"METAB_HILIC_022",-0.149701387295476,-1.08010596991457,0.780703195323621,0.74524218287001,40,0.895160093494827,"PFNA_pgmL",-0.162238878481472,-1.17056484489492,0.846087087931975
"METAB_HILIC_023",-0.113712742503973,-0.869582022612218,0.642156537604272,0.761258021047673,40,0.895160093494827,"PFNA_pgmL",-0.123236184688681,-0.942409517005991,0.69593714762863
"METAB_HILIC_024",-0.234378204407333,-1.00236935819749,0.533612949382824,0.538583537102611,40,0.797901536448312,"PFNA_pgmL",-0.254007379026447,-1.08631779194653,0.578303033893635
"METAB_HILIC_025",-0.451345556276845,-1.21225231016077,0.309561197607075,0.23580697484433,40,0.608147889215955,"PFNA_pgmL",-0.489145746615031,-1.31377844113673,0.335486947906668
"METAB_HILIC_026",0.728594534083927,-0.0701466843026595,1.52733575247051,0.0723836526145146,40,0.547895561802195,"PFNA_pgmL",0.789614326313456,-0.0760214691130072,1.65525012173992
"METAB_HILIC_027",0.538066390376666,-0.383862897068341,1.45999567782167,0.243259155686382,40,0.608147889215955,"PFNA_pgmL",0.583129450570712,-0.416011414697814,1.58227031583924
"METAB_HILIC_028",0.941693881722139,-0.0156034327296186,1.8989911961739,0.0536264538821898,40,0.536264538821898,"PFNA_pgmL",1.02056074431637,-0.0169102202207242,2.05803170885346
"METAB_HILIC_029",0.572054695418115,-0.342864312068581,1.48697370290481,0.211980239533413,40,0.608147889215955,"PFNA_pgmL",0.619964276159383,-0.371579198204325,1.61150775052309
"METAB_HILIC_030",-0.949421623469508,-1.74962355673399,-0.149219690205029,0.0215361434992184,40,0.349055384030875,"PFNA_pgmL",-1.02893568443508,-1.89615452961046,-0.1617168392597
"METAB_HILIC_031",0.342777635921215,-0.646057260039779,1.33161253188221,0.48523608779708,40,0.797901536448312,"PFNA_pgmL",0.371485262929617,-0.70016455556811,1.44313508142734
"METAB_HILIC_032",0.644268770190835,-0.161082415483598,1.44961995586527,0.113009995089439,40,0.565049975447194,"PFNA_pgmL",0.698226279694318,-0.174573067780349,1.57102562716898
"METAB_HILIC_033",0.118675123957154,-0.706470164303421,0.943820412217729,0.771445276257586,40,0.895160093494827,"PFNA_pgmL",0.128614165588566,-0.765637040563833,1.02286537174096
"METAB_HILIC_034",-0.135240615496853,-0.871103577005085,0.60062234601138,0.71060740251882,40,0.895160093494827,"PFNA_pgmL",-0.146567017044714,-0.944058501579261,0.650924467489833
"METAB_HILIC_035",0.0601106571021152,-0.59611051107012,0.716331825274351,0.853163468436257,40,0.947959409373619,"PFNA_pgmL",0.0651449246344174,-0.646034766372243,0.776324615641078
"METAB_HILIC_036",0.53948919475584,-0.308174153874789,1.38715254338647,0.204112240416122,40,0.608147889215955,"PFNA_pgmL",0.584671414816641,-0.333983739261803,1.50332656889509
"METAB_HILIC_037",-0.174547078552409,-0.976464952373642,0.627370795268823,0.660486354717741,40,0.895160093494827,"PFNA_pgmL",-0.189165396381174,-1.05824389213493,0.679913099372587
"METAB_HILIC_038",0.68401989201286,-0.0924051146826012,1.46044489870832,0.0821843342703292,40,0.547895561802195,"PFNA_pgmL",0.741306557968937,-0.100144043037269,1.58275715897514
"METAB_HILIC_039",0.204477126905337,-0.452860305843016,0.861814559653689,0.530827931173407,40,0.797901536448312,"PFNA_pgmL",0.221602086283659,-0.490787356457368,0.933991529024686
"METAB_HILIC_040",0.265157093189837,-0.424705979137702,0.955020165517375,0.439430291163963,40,0.780685764140413,"PFNA_pgmL",0.287363999744485,-0.460275104890484,1.03500310437945
"METAB_HILIC_001",-0.0584826446056655,-0.164731626055059,0.0477663368437275,0.270550790628465,40,0.766017973713036,"PFOA_pgmL",-0.141718068540679,-0.399185912837921,0.115749775756563
"METAB_HILIC_002",-0.0164417163352315,-0.0986930700810083,0.0658096374105452,0.686590563791495,40,0.925238636175061,"PFOA_pgmL",-0.0398423891093498,-0.239157982073803,0.159473203855104
"METAB_HILIC_003",0.0497961309806139,-0.0384816958742797,0.138073957835508,0.259071263700418,40,0.766017973713036,"PFOA_pgmL",0.120668474398773,-0.0932507695273483,0.334587718324894
"METAB_HILIC_004",-0.0170543674674355,-0.130120653715477,0.0960119187806061,0.76065052369152,40,0.925238636175061,"PFOA_pgmL",-0.041326995965463,-0.31531487411603,0.232660882185104
"METAB_HILIC_005",-0.0607580346448901,-0.148121316964599,0.0266052476748188,0.166257784449067,40,0.766017973713036,"PFOA_pgmL",-0.14723190745323,-0.358934981334465,0.0644711664280047
"METAB_HILIC_006",0.0458449598634097,-0.0485139415436662,0.140203861270486,0.329765491890709,40,0.801002879876781,"PFOA_pgmL",0.111093798989008,-0.117561408845689,0.339749006823704
"METAB_HILIC_007",0.0805205360051977,-0.0137620858127356,0.174803157823131,0.0915394747480885,40,0.732315797984708,"PFOA_pgmL",0.195121388874595,-0.0333489744457115,0.423591752194902
"METAB_HILIC_008",-0.0543407366127782,-0.149602967822091,0.0409214945965349,0.253855470712836,40,0.766017973713036,"PFOA_pgmL",-0.131681189996915,-0.362525391774883,0.0991630117810531
"METAB_HILIC_009",-0.0112506998196786,-0.107001494975849,0.0845000953364919,0.812368886981597,40,0.925238636175061,"PFOA_pgmL",-0.0272632583380361,-0.259291372700226,0.204764856024154
"METAB_HILIC_010",-0.103582892091332,-0.206384867570215,-0.000780916612447696,0.0483847142096229,40,0.732315797984708,"PFOA_pgmL",-0.251007243260319,-0.500122130339524,-0.00189235618111388
"METAB_HILIC_011",0.00812997704127553,-0.0990303441965819,0.115290298279133,0.878157021063546,40,0.925238636175061,"PFOA_pgmL",0.0197009668652709,-0.239975281574367,0.279377215304909
"METAB_HILIC_012",-0.0336881185368286,-0.126689524293851,0.0593132872201935,0.465986453989118,40,0.857531173394004,"PFOA_pgmL",-0.0816347332443699,-0.307000389745074,0.143730923256334
"METAB_HILIC_013",-0.0344439202520788,-0.146861381857161,0.0779735413530031,0.536984806030956,40,0.857531173394004,"PFOA_pgmL",-0.0834662297508499,-0.355881843585364,0.188949384083665
"METAB_HILIC_014",0.0528000267010919,-0.046582073877578,0.152182127279762,0.287256740142388,40,0.766017973713036,"PFOA_pgmL",0.127947664703421,-0.112880010523841,0.368775339930683
"METAB_HILIC_015",0.0403942324475185,-0.0530523984179251,0.133840863312962,0.385150356680873,40,0.810842856170259,"PFOA_pgmL",0.0978853237784491,-0.128559224466237,0.324329872023135
"METAB_HILIC_016",0.0661356918369882,-0.0341582265968214,0.166429610270798,0.188659044213718,40,0.766017973713036,"PFOA_pgmL",0.160263315243982,-0.0827739226007474,0.403300553088711
"METAB_HILIC_017",-0.058032057707262,-0.299060729629396,0.182996614214872,0.627176530847276,40,0.925238636175061,"PFOA_pgmL",-0.140626183839123,-0.724698913074433,0.443446545396187
"METAB_HILIC_018",-0.00154778076707632,-0.222057710919674,0.218962149385522,0.988681456596344,40,0.988681456596344,"PFOA_pgmL",-0.00375065974381769,-0.538101347986101,0.530600028498465
"METAB_HILIC_019",0.158682738751523,-0.0169834193791274,0.334348896882173,0.0750597236818281,40,0.732315797984708,"PFOA_pgmL",0.384527946679627,-0.0411550710104704,0.810210964369725
"METAB_HILIC_020",0.0261367354277808,-0.171075066040175,0.223348536895737,0.788926389819604,40,0.925238636175061,"PFOA_pgmL",0.0633358441253697,-0.414557653781855,0.541229342032594
"METAB_HILIC_021",-0.15342062502374,-0.397008945745581,0.0901676956981009,0.208730068490838,40,0.766017973713036,"PFOA_pgmL",-0.371776529588778,-0.962051927777979,0.218498868600423
"METAB_HILIC_022",-0.0604241622522787,-0.268003325207594,0.147155000703037,0.557395262706102,40,0.857531173394004,"PFOA_pgmL",-0.146422851177834,-0.649439057809302,0.356593355453634
"METAB_HILIC_023",0.0793894772335663,-0.0877102960965325,0.246489250563665,0.340426223947632,40,0.801002879876781,"PFOA_pgmL",0.19238055070624,-0.212543975015922,0.597305076428401
"METAB_HILIC_024",-0.0764729426126175,-0.247297074207732,0.0943511889824972,0.368653211342175,40,0.810842856170259,"PFOA_pgmL",-0.185313058186025,-0.599262635073887,0.228636518701836
"METAB_HILIC_025",0.0573706870186644,-0.115651461142427,0.230392835179756,0.504269321590751,40,0.857531173394004,"PFOA_pgmL",0.139023517317978,-0.280252403213386,0.558299437849343
"METAB_HILIC_026",-0.00855905513135943,-0.196816544621314,0.179698434358595,0.926792037330656,40,0.950555935723749,"PFOA_pgmL",-0.0207407303470667,-0.476935691753599,0.435454231059466
"METAB_HILIC_027",-0.0642701844155478,-0.273976023860397,0.145435655029302,0.536872774016546,40,0.857531173394004,"PFOA_pgmL",-0.155742724384976,-0.663912399819708,0.352426951049755
"METAB_HILIC_028",-0.0173789020947202,-0.244734515238048,0.209976711048608,0.877246190812458,40,0.925238636175061,"PFOA_pgmL",-0.0421134245010307,-0.5930529140506,0.508826065048539
