"Metabolite","Estimate","CI_lo","CI_hi","P_value","N","FDR","PFAS","Beta_IQR","CI_lo_IQR","CI_hi_IQR"
"METAB_HILIC_023",-0.230880000237672,-0.507875463697833,0.0461154632224891,0.0992485922756735,40,0.54501750709335,"PFBS_pgmL",-0.203867040209864,-0.448454034445186,0.0407199540254578
"METAB_HILIC_024",-0.242337468269267,-0.564283760812998,0.0796088242744628,0.135041736239668,40,0.600185494398525,"PFBS_pgmL",-0.213983984481763,-0.498262560797877,0.0702945918343506
"METAB_HILIC_025",-0.0176324687298081,-0.320696370174385,0.285431432714769,0.906404232149905,40,0.979896467189087,"PFBS_pgmL",-0.0155694698884205,-0.283174894863982,0.252035955087141
"METAB_HILIC_026",0.124654103760732,-0.187495419151353,0.436803626672817,0.421982443919794,40,0.838004900123669,"PFBS_pgmL",0.110069573620726,-0.165558455110645,0.385697602352097
"METAB_HILIC_027",0.0245412645261399,-0.270382017699795,0.319464546752075,0.866471894588505,40,0.962746549542783,"PFBS_pgmL",0.0216699365765816,-0.238747321628919,0.282087194782082
"METAB_HILIC_028",-0.156101763355024,-0.485703782888251,0.173500256178203,0.341926661360988,40,0.838004900123669,"PFBS_pgmL",-0.137837857042486,-0.428876440290325,0.153200726205353
"METAB_HILIC_029",0.284491954641367,-0.0670015319175528,0.635985441200287,0.10900350141867,40,0.54501750709335,"PFBS_pgmL",0.251206395948327,-0.0591623526831991,0.561575144579853
"METAB_HILIC_030",0.0010487374813747,-0.344562527077824,0.346660002040574,0.995106714519377,40,0.995106714519377,"PFBS_pgmL",0.00092603519605386,-0.304248711409719,0.306100781801826
"METAB_HILIC_031",0.00650081136380204,-0.353640582054566,0.36664220478217,0.97089831551915,40,0.995106714519377,"PFBS_pgmL",0.0057402164342372,-0.312264633954181,0.323745066822656
"METAB_HILIC_032",-0.279428471356975,-0.55690324314264,-0.00195369957131103,0.0485012238494029,40,0.466511718113023,"PFBS_pgmL",-0.246735340208209,-0.491745563694951,-0.00172511672146764
"METAB_HILIC_033",0.293872087068611,0.00627246022784211,0.581471713909379,0.0454853075758331,40,0.466511718113023,"PFBS_pgmL",0.259489052881583,0.00553858238118458,0.513439523381982
"METAB_HILIC_034",-0.134099096073666,-0.500080064141837,0.231881871994506,0.460902695068018,40,0.838004900123669,"PFBS_pgmL",-0.118409501833047,-0.441570696637242,0.204751692971148
"METAB_HILIC_035",0.172010227447557,-0.164755404763198,0.508775859658313,0.305948183970956,40,0.838004900123669,"PFBS_pgmL",0.151885030836193,-0.145479022405904,0.44924908407829
"METAB_HILIC_036",-0.0524299153145834,-0.360951365701955,0.256091535072789,0.731491926174044,40,0.962746549542783,"PFBS_pgmL",-0.0462956152227771,-0.318720055914826,0.226128825469272
"METAB_HILIC_037",-0.0827605251913408,-0.337129152343536,0.171608101960854,0.512249246663284,40,0.875110559184448,"PFBS_pgmL",-0.0730775437439539,-0.297685041519342,0.151529954031434
"METAB_HILIC_038",-0.208903339634758,-0.510149790878765,0.09234311160925,0.16744387630366,40,0.66977550521464,"PFBS_pgmL",-0.184461648897491,-0.450462265345949,0.0815389675509677
"METAB_HILIC_039",-0.0857687359051244,-0.38051823739185,0.208980765581601,0.557531488032592,40,0.875110559184448,"PFBS_pgmL",-0.0757337938042248,-0.335997603617003,0.184530016008554
"METAB_HILIC_040",0.0443085659128392,-0.239584139459499,0.328201271285178,0.752615244622879,40,0.962746549542783,"PFBS_pgmL",0.039124463701037,-0.211552795142738,0.289801722544812
"METAB_HILIC_001",0.196775521426469,-0.0938648542067785,0.487415897059717,0.17743118752902,40,0.742717647364394,"PFHxS_pgmL",0.268352617345347,-0.128008194924494,0.664713429615189
"METAB_HILIC_002",-0.0770233995821805,-0.316594904634419,0.162548105470058,0.517222595111361,40,0.82909320040862,"PFHxS_pgmL",-0.105040661180199,-0.431756301195189,0.221674978834792
"METAB_HILIC_003",-0.18964954044714,-0.467920984633223,0.0886219037389443,0.174657938724109,40,0.742717647364394,"PFHxS_pgmL",-0.258634560784787,-0.638127242793558,0.120858121223985
"METAB_HILIC_004",-0.0875076413580106,-0.425051095784764,0.250035813068743,0.60109257029625,40,0.82909320040862,"PFHxS_pgmL",-0.119338545901987,-0.579663431876472,0.340986340072498
"METAB_HILIC_005",0.28696595726915,0.0290751771065001,0.5448567374318,0.030312184838641,40,0.50263141472028,"PFHxS_pgmL",0.391349824225804,0.0396512727789896,0.743048375672618
"METAB_HILIC_006",-0.0178400835894747,-0.34808216154409,0.31240199436514,0.913066729041181,40,0.961122872674928,"PFHxS_pgmL",-0.0243294139951461,-0.474697047805752,0.42603821981546
"METAB_HILIC_007",0.279540417394167,-0.0364555546190299,0.595536389407365,0.0809832449203445,40,0.647865959362756,"PFHxS_pgmL",0.381223244221296,-0.049716262611702,0.812162751054294
"METAB_HILIC_008",-0.0761212655703939,-0.405768595841053,0.253526064700265,0.641285817351365,40,0.855047756468487,"PFHxS_pgmL",-0.103810375921625,-0.553366922578236,0.345746170734986
"METAB_HILIC_009",0.128345517856843,-0.138572377379795,0.395263413093481,0.334707641895478,40,0.82909320040862,"PFHxS_pgmL",0.17503119997727,-0.188978079651695,0.539040479606235
"METAB_HILIC_010",-0.0922932296982122,-0.416746890139871,0.232160430743447,0.566362482586146,40,0.82909320040862,"PFHxS_pgmL",-0.125864892000937,-0.568338571428249,0.316608787426375
"METAB_HILIC_011",-0.106850963602679,-0.424102435830455,0.210400508625096,0.497626629294682,40,0.82909320040862,"PFHxS_pgmL",-0.145718001613154,-0.578369696863783,0.286933693637475
"METAB_HILIC_012",-0.199908721543972,-0.512536120659857,0.112718677571914,0.202038263415339,40,0.742717647364394,"PFHxS_pgmL",-0.272625519005591,-0.69897113454988,0.153720096538698
"METAB_HILIC_013",-0.0726751668054552,-0.33908210257889,0.19373176896798,0.582300632234218,40,0.82909320040862,"PFHxS_pgmL",-0.0991107587309395,-0.462423217391961,0.264201699930082
"METAB_HILIC_014",-0.0644628858188996,-0.416442283478422,0.287516511840623,0.711569614441052,40,0.908178286703136,"PFHxS_pgmL",-0.0879112605355244,-0.567923164093698,0.392100643022649
"METAB_HILIC_015",0.158375165017639,-0.093688008201504,0.410438338236783,0.209803822741569,40,0.742717647364394,"PFHxS_pgmL",0.215984131292805,-0.127767021184801,0.559735283770412
"METAB_HILIC_016",-0.0423815280138345,-0.457572047460082,0.372808991432413,0.836605480088398,40,0.961122872674928,"PFHxS_pgmL",-0.0577978088288668,-0.624013879723686,0.508418262065953
"METAB_HILIC_017",-0.198953533878731,-0.682281266100844,0.284374198343382,0.407987351745203,40,0.82909320040862,"PFHxS_pgmL",-0.271322881827119,-0.930461076645026,0.387815312990787
"METAB_HILIC_018",0.00235184774764381,-0.611608656083126,0.616312351578414,0.993822841717629,40,0.994203504418635,"PFHxS_pgmL",0.00320733236584924,-0.834081304733363,0.840495969465062
"METAB_HILIC_019",-0.183382146976848,-0.724965086908082,0.358200792954386,0.495345927849919,40,0.82909320040862,"PFHxS_pgmL",-0.250087402939677,-0.988671137270897,0.488496331391543
"METAB_HILIC_020",-0.301145674113625,-0.885561672100432,0.283270323873182,0.301756475136015,40,0.82909320040862,"PFHxS_pgmL",-0.410687413072456,-1.20768473032696,0.386309904182052
"METAB_HILIC_021",0.727090103463199,0.0702605887404703,1.38391961818593,0.0311197040613026,40,0.50263141472028,"PFHxS_pgmL",0.991569128597938,0.0958178778948163,1.88732037930106
"METAB_HILIC_022",-0.107575203303929,-0.728652032538576,0.513501625930717,0.726542629362508,40,0.908178286703136,"PFHxS_pgmL",-0.146705683505734,-0.993699209374483,0.700287842363015
"METAB_HILIC_023",0.173186021381478,-0.369980308929087,0.716352351692042,0.52067177618509,40,0.82909320040862,"PFHxS_pgmL",0.23618243665899,-0.504560646302042,0.976925519620022
"METAB_HILIC_024",0.0696002311414156,-0.560498403366576,0.699698865649407,0.823411367445893,40,0.961122872674928,"PFHxS_pgmL",0.0949173152191055,-0.764379697591168,0.954214328029379
"METAB_HILIC_025",-0.341613893740274,-0.901321341784456,0.218093554303908,0.222815294209318,40,0.742717647364394,"PFHxS_pgmL",-0.465875947588299,-1.22917697985855,0.297425084681954
"METAB_HILIC_026",0.0347722415488353,-0.561281737183628,0.630826220281298,0.906153354644634,40,0.961122872674928,"PFHxS_pgmL",0.0474206444122242,-0.765447969084172,0.860289257908621
"METAB_HILIC_027",0.199739310597123,-0.35340431721608,0.752882938410327,0.467371895080302,40,0.82909320040862,"PFHxS_pgmL",0.272394484826827,-0.48195513760343,1.02674410725708
"METAB_HILIC_028",0.279461904948398,-0.344582266818656,0.903506076715453,0.368491326527481,40,0.82909320040862,"PFHxS_pgmL",0.381116172873378,-0.469924066373943,1.2321564121207
"METAB_HILIC_029",-0.650507873253569,-1.30180839127829,0.000792644771149709,0.050263141472028,40,0.50263141472028,"PFHxS_pgmL",-0.887130112149555,-1.77534119360577,0.00108096930665542
"METAB_HILIC_030",-0.523357096839352,-1.14896492187911,0.102250728200402,0.0980723352651803,40,0.653815568434535,"PFHxS_pgmL",-0.713728240814667,-1.56690091221263,0.139444430583298
"METAB_HILIC_031",-0.200161367293286,-0.877194050459935,0.476871315873362,0.551278494485966,40,0.82909320040862,"PFHxS_pgmL",-0.272970064646219,-1.19627338631474,0.650333257022297
"METAB_HILIC_032",0.209441059290098,-0.343425412392371,0.762307530972568,0.445985075430185,40,0.82909320040862,"PFHxS_pgmL",0.285625244606872,-0.468346406150096,1.03959689536384
"METAB_HILIC_033",-0.160458437025052,-0.736909136427718,0.415992262377614,0.57467545674153,40,0.82909320040862,"PFHxS_pgmL",-0.218825193492915,-1.0049598348033,0.567309447817472
"METAB_HILIC_034",0.280451210705641,-0.410083249390276,0.970985670801559,0.414209203472201,40,0.82909320040862,"PFHxS_pgmL",0.382465338599818,-0.559251031355989,1.32418170855563
"METAB_HILIC_035",-0.00232686260269489,-0.649656861421525,0.645003136216135,0.994203504418635,40,0.994203504418635,"PFHxS_pgmL",-0.00317325887442516,-0.885969544763605,0.879623027014755
"METAB_HILIC_036",-0.576134758877349,-1.12241714838423,-0.0298523693704673,0.0393661561166861,40,0.50263141472028,"PFHxS_pgmL",-0.785703777418984,-1.53069638610899,-0.0407111687289748
"METAB_HILIC_037",-0.0431114429941611,-0.527032884044377,0.440809998056055,0.857146630603163,40,0.961122872674928,"PFHxS_pgmL",-0.0587932303832873,-0.718741095615519,0.601154634848944
"METAB_HILIC_038",-0.0431076683740507,-0.629892357977814,0.543677021229713,0.881986497177557,40,0.961122872674928,"PFHxS_pgmL",-0.0587880827451117,-0.859015703192244,0.741439537702021
"METAB_HILIC_039",0.220395114893361,-0.33422746466853,0.775017694455253,0.424243848468705,40,0.82909320040862,"PFHxS_pgmL",0.300563837935821,-0.455802704941708,1.05693038081335
"METAB_HILIC_040",0.408684231048694,-0.108323322625155,0.925691784722543,0.117185899071861,40,0.669633708982063,"PFHxS_pgmL",0.557343120092656,-0.147725931230055,1.26241217141537
"METAB_HILIC_001",-0.0996197180010793,-0.364288714061406,0.165049278059247,0.448886185872722,40,0.813141383857854,"PFNA_pgmL",-0.10796286938367,-0.394797893864048,0.178872155096709
"METAB_HILIC_002",-0.103352850280921,-0.315434615371993,0.108728914810152,0.328327914781275,40,0.813141383857854,"PFNA_pgmL",-0.112008651491948,-0.341852264409397,0.117834961425502
"METAB_HILIC_003",0.0834874708273377,-0.170557516365437,0.337532458020113,0.508040043639095,40,0.828341653624943,"PFNA_pgmL",0.0904795465091272,-0.184841708361043,0.365800801379297
"METAB_HILIC_004",-0.0464669858261313,-0.348679196607304,0.255745224955041,0.75616780593879,40,0.904414570513875,"PFNA_pgmL",-0.0503585958890697,-0.377881079323165,0.277163887545026
"METAB_HILIC_005",-0.0412113840005903,-0.288811443609989,0.206388675608809,0.736798959417095,40,0.904414570513875,"PFNA_pgmL",-0.0446628374106397,-0.312999402012326,0.223673727191047
"METAB_HILIC_006",0.174057302343774,-0.114107404336117,0.462222009023664,0.227534597997899,40,0.813141383857854,"PFNA_pgmL",0.188634601415065,-0.123663899449267,0.500933102279396
"METAB_HILIC_007",0.0492293074104657,-0.246334080015538,0.344792694836469,0.736620281433834,40,0.904414570513875,"PFNA_pgmL",0.0533522619060922,-0.266964559216839,0.373669083029024
"METAB_HILIC_008",-0.12446374545813,-0.416374022975568,0.167446532059308,0.391587402754018,40,0.813141383857854,"PFNA_pgmL",-0.134887584140249,-0.451245347399772,0.181470179119275
"METAB_HILIC_009",0.0375171522420553,-0.203959985369064,0.278994289853174,0.753702095721414,40,0.904414570513875,"PFNA_pgmL",0.0406592137423274,-0.221041634143723,0.302360061628378
"METAB_HILIC_010",-0.104229000483021,-0.392993841583771,0.184535840617728,0.467556295718266,40,0.813141383857854,"PFNA_pgmL",-0.112958179273474,-0.425907075816412,0.199990717269463
"METAB_HILIC_011",0.025037938490686,-0.260142725249977,0.310218602231349,0.859193841988181,40,0.904414570513875,"PFNA_pgmL",0.0271348658392809,-0.281929678489663,0.336199410168225
"METAB_HILIC_012",0.148146857599656,-0.133264382551244,0.429558097750555,0.291593288301926,40,0.813141383857854,"PFNA_pgmL",0.160554156923627,-0.14442527458991,0.465533588437164
"METAB_HILIC_013",0.112742123481959,-0.122782367435617,0.348266614399536,0.336849114769911,40,0.813141383857854,"PFNA_pgmL",0.122184276323573,-0.13306539070835,0.377433943355497
"METAB_HILIC_014",-0.0121944813518101,-0.327099919370134,0.302710956666514,0.93762027189419,40,0.961661817327374,"PFNA_pgmL",-0.0132157691650242,-0.354494537617383,0.328062999287335
"METAB_HILIC_015",-0.134748534246475,-0.360323526998794,0.0908264585058432,0.232588665891576,40,0.813141383857854,"PFNA_pgmL",-0.146033723989618,-0.390500622384943,0.0984331744057076
"METAB_HILIC_016",0.05916816246979,-0.311159259688178,0.429495584627758,0.746961974256626,40,0.904414570513875,"PFNA_pgmL",0.0641234960766349,-0.337218847687063,0.465465839840332
"METAB_HILIC_017",0.0414873413123791,-0.39449482881405,0.477469511438808,0.847533241762661,40,0.904414570513875,"PFNA_pgmL",0.0449619061472908,-0.427533770727226,0.517457583021808
"METAB_HILIC_018",0.239863772201309,-0.301444260814535,0.781171805217152,0.373480708212139,40,0.813141383857854,"PFNA_pgmL",0.259952363123168,-0.326690217657752,0.846594943904089
"METAB_HILIC_019",-0.19624097382021,-0.678204060834363,0.285722113193944,0.413034598275265,40,0.813141383857854,"PFNA_pgmL",-0.212676155377652,-0.735003650929241,0.309651340173936
"METAB_HILIC_020",0.288476498959197,-0.231940845411038,0.808893843329433,0.267245857479988,40,0.813141383857854,"PFNA_pgmL",0.31263640574703,-0.251365891214212,0.876638702708273
"METAB_HILIC_021",-0.629237489016596,-1.21847523300042,-0.0399997450327682,0.0371139033191291,40,0.742278066382581,"PFNA_pgmL",-0.681936128721736,-1.32052253376421,-0.0433497236792625
"METAB_HILIC_022",-0.105870417191553,-0.660146832819047,0.44840599843594,0.699803187648847,40,0.904414570513875,"PFNA_pgmL",-0.114737064631346,-0.715434130067642,0.48596000080495
"METAB_HILIC_023",0.0439054816995592,-0.443972667731114,0.531783631130233,0.855711992218468,40,0.904414570513875,"PFNA_pgmL",0.0475825657918973,-0.481155378653595,0.57632051023739
"METAB_HILIC_024",0.221998353353488,-0.335305899181203,0.779302605888179,0.42313133272416,40,0.813141383857854,"PFNA_pgmL",0.240590715446843,-0.363387768237628,0.844569199131314
"METAB_HILIC_025",-0.301125290880979,-0.801146536212841,0.198895954450884,0.228887892396982,40,0.813141383857854,"PFNA_pgmL",-0.326344533992261,-0.868242558620667,0.215553490636146
"METAB_HILIC_026",-0.0714949904754639,-0.603157030641002,0.460167049690074,0.785909887302702,40,0.904414570513875,"PFNA_pgmL",-0.077482695927784,-0.653671431957186,0.498706040101618
"METAB_HILIC_027",0.125733728812944,-0.370217693573987,0.621685151199875,0.60912286041138,40,0.904414570513875,"PFNA_pgmL",0.136263928601028,-0.401223425410809,0.673751282612864
"METAB_HILIC_028",0.0530691719828921,-0.510962227826379,0.617100571792163,0.849224897959027,40,0.904414570513875,"PFNA_pgmL",0.0575137151364593,-0.553755314406838,0.668782744679757
"METAB_HILIC_029",0.227463026048347,-0.385040637910059,0.839966690006754,0.454914158874174,40,0.813141383857854,"PFNA_pgmL",0.246513054479896,-0.417287791335027,0.91031390029482
"METAB_HILIC_030",-0.00262646557646236,-0.585970681781833,0.580717750628908,0.99273952484828,40,0.99273952484828,"PFNA_pgmL",-0.00284643206849108,-0.635045726381061,0.629352862244079
"METAB_HILIC_031",0.275626436356049,-0.324099119194027,0.875351991906125,0.356207976812372,40,0.813141383857854,"PFNA_pgmL",0.298710150400868,-0.351242420426527,0.948662721228263
"METAB_HILIC_032",-0.227313298344796,-0.71872338080197,0.264096784112378,0.353133653209647,40,0.813141383857854,"PFNA_pgmL",-0.246350787081173,-0.778916463944135,0.286214889781789
"METAB_HILIC_033",-0.206135491725675,-0.718026181939103,0.305755198487752,0.41813543470873,40,0.813141383857854,"PFNA_pgmL",-0.223399339157701,-0.778160874676503,0.331362196361102
"METAB_HILIC_034",-0.120331753877957,-0.741902625491723,0.501239117735809,0.695948843408604,40,0.904414570513875,"PFNA_pgmL",-0.130409538265236,-0.804036970376654,0.543217893846183
"METAB_HILIC_035",0.184365568550876,-0.389757155932479,0.758488293034231,0.517713533515589,40,0.828341653624943,"PFNA_pgmL",0.199806184917011,-0.422399317741825,0.822011687575847
"METAB_HILIC_036",0.392700017884546,-0.109487732115025,0.894887767884117,0.121027863314361,40,0.813141383857854,"PFNA_pgmL",0.425588644382377,-0.118657329679658,0.969834618444411
"METAB_HILIC_037",0.440040006574715,0.0378511923770688,0.842228820772362,0.0329878920973432,40,0.742278066382581,"PFNA_pgmL",0.476893357125348,0.0410212297386483,0.912765484512047
"METAB_HILIC_038",0.274091940286978,-0.240605855310797,0.788789735884754,0.286147173584737,40,0.813141383857854,"PFNA_pgmL",0.297047140286012,-0.260756595693077,0.854850876265102
"METAB_HILIC_039",-0.204810832740741,-0.699564911920115,0.289943246438633,0.405365068871943,40,0.813141383857854,"PFNA_pgmL",-0.221963739982778,-0.758153473293424,0.314225993327868
"METAB_HILIC_040",0.181736790950027,-0.293709004242222,0.657182586142276,0.441930629898535,40,0.813141383857854,"PFNA_pgmL",0.196957247192092,-0.318307133347508,0.712221627731691
"METAB_HILIC_001",-0.0599256315801042,-0.137052014862751,0.0172007517025429,0.123334644749332,40,0.851262003986386,"PFOA_pgmL",-0.145214786726487,-0.332111295016162,0.0416817215631872
"METAB_HILIC_002",0.0360049635609764,-0.0272455501314792,0.0992554772534319,0.254826685927458,40,0.851262003986386,"PFOA_pgmL",0.087249027949136,-0.066022779356107,0.240520835254379
"METAB_HILIC_003",-0.00176121852071954,-0.0784668916532035,0.0749444546117644,0.962987619762494,40,0.962987619762494,"PFOA_pgmL",-0.00426787278033362,-0.190144895198625,0.181609149637958
"METAB_HILIC_004",0.0523195843910113,-0.0364623673983633,0.141101536180386,0.238805411652142,40,0.851262003986386,"PFOA_pgmL",0.126783432875518,-0.0883574317980838,0.34192429754912
"METAB_HILIC_005",-0.0398539206411784,-0.112833817935219,0.0331259766528618,0.274271280154938,40,0.851262003986386,"PFOA_pgmL",-0.0965760131937356,-0.273424549311518,0.0802725229240472
"METAB_HILIC_006",-0.0188160994430044,-0.106984075709692,0.0693518768236829,0.66669344040416,40,0.95074693824543,"PFOA_pgmL",-0.0455961129752604,-0.25924916146351,0.16805693551299
"METAB_HILIC_007",-0.00402576684053713,-0.0927995008188932,0.0847479671378189,0.926978264789295,40,0.95074693824543,"PFOA_pgmL",-0.0097554394963316,-0.224876390359383,0.20536551136672
"METAB_HILIC_008",-0.00751749867454991,-0.096032643157417,0.0809976458083172,0.863745264585331,40,0.95074693824543,"PFOA_pgmL",-0.0182167786631031,-0.232711102531211,0.196277545205005
"METAB_HILIC_009",0.014887965675875,-0.0574350953468433,0.0872110266985932,0.677791066637626,40,0.95074693824543,"PFOA_pgmL",0.036077262824064,-0.139179594799238,0.211334120447366
"METAB_HILIC_010",-0.0289834910767364,-0.115673547817402,0.0577065656639298,0.500759212635733,40,0.95074693824543,"PFOA_pgmL",-0.0702342447517014,-0.28030592474852,0.139837435245118
"METAB_HILIC_011",-0.0254609896750443,-0.110524071456251,0.0596020921061627,0.54637064005091,40,0.95074693824543,"PFOA_pgmL",-0.061698343230051,-0.267827456156361,0.144430769696259
"METAB_HILIC_012",-0.00858261210233137,-0.094412430130234,0.0772472059255713,0.839889795588893,40,0.95074693824543,"PFOA_pgmL",-0.0207978147769745,-0.22878492131309,0.187189291759141
"METAB_HILIC_013",0.00797796233915891,-0.0636291901803883,0.0795851148587061,0.821913430870741,40,0.95074693824543,"PFOA_pgmL",0.0193325972383668,-0.154189435104626,0.19285462958136
"METAB_HILIC_014",0.0654940610627392,-0.0259491376570088,0.156937259782487,0.154337882741372,40,0.851262003986386,"PFOA_pgmL",0.158708483470283,-0.0628812478273467,0.380298214767912
"METAB_HILIC_015",0.0130903621065724,-0.0559358431823682,0.0821165673955129,0.701837865663709,40,0.95074693824543,"PFOA_pgmL",0.0317212199747515,-0.135546531991674,0.198988971941177
"METAB_HILIC_016",0.0466986767896562,-0.0632512540102944,0.156648607589607,0.393401606417937,40,0.95074693824543,"PFOA_pgmL",0.113162568530534,-0.153273601280446,0.379598738341515
"METAB_HILIC_017",-0.100010983867485,-0.225764534055928,0.0257425663209587,0.115055554046657,40,0.851262003986386,"PFOA_pgmL",-0.242351616656882,-0.547083907151027,0.062380673837263
"METAB_HILIC_018",-0.00949189769955073,-0.173823766517832,0.154839971118731,0.907076917574573,40,0.95074693824543,"PFOA_pgmL",-0.0230012411004363,-0.421218442214337,0.375215960013464
"METAB_HILIC_019",-0.0211646500653689,-0.167030018371529,0.124700718240791,0.769480654611125,40,0.95074693824543,"PFOA_pgmL",-0.0512872382709053,-0.404755492018807,0.302181015476996
"METAB_HILIC_020",-0.0122623909295109,-0.171329302788323,0.146804520929301,0.876210778917928,40,0.95074693824543,"PFOA_pgmL",-0.0297148388199372,-0.415173732981803,0.355744055341929
"METAB_HILIC_021",0.0886766149937213,-0.0979093832357315,0.275262613223174,0.340269520397623,40,0.95074693824543,"PFOA_pgmL",0.214885607283535,-0.237258912925986,0.667030127493057
"METAB_HILIC_022",-0.0333762034478298,-0.199537628050241,0.132785221154581,0.685154581355228,40,0.95074693824543,"PFOA_pgmL",-0.0808788850049535,-0.483529557172745,0.321771787162838
"METAB_HILIC_023",0.0818403821505871,-0.0615320848692591,0.225212849170433,0.253537272111844,40,0.851262003986386,"PFOA_pgmL",0.19831970604641,-0.149107624659432,0.545747036752253
"METAB_HILIC_024",-0.0222941264799631,-0.190924225457717,0.14633597249779,0.789429693556268,40,0.95074693824543,"PFOA_pgmL",-0.0540242419925705,-0.462657129340412,0.354608645355271
"METAB_HILIC_025",0.0197923974176163,-0.133460877279416,0.173045672114648,0.794185824739019,40,0.95074693824543,"PFOA_pgmL",0.0479619270422388,-0.323409070867344,0.419332924951822
"METAB_HILIC_026",0.06036139540259,-0.0977603528892404,0.21848314369442,0.442528400533464,40,0.95074693824543,"PFOA_pgmL",0.146270751409326,-0.236897775138852,0.529439277957504
"METAB_HILIC_027",0.0470869976494604,-0.101279474553096,0.195453469852016,0.522591014975558,40,0.95074693824543,"PFOA_pgmL",0.114103567054055,-0.245425486710789,0.473632620818899
